scenario,state_id,state_seed,epoch,arm,shift,world_seed,remaining_cost,completion_service_level,patients_lost,manufacturing_ineligibility
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200006,960363450.9465927,0.627689429373246,819.0,0.058613295210864905
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200007,906785501.0987511,0.6536231884057971,767.0,0.04809763101220388
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200008,1021700445.4626554,0.6057605760576058,872.0,0.05420827389443652
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200009,966799961.1534865,0.6261072261072261,815.0,0.04610951008645533
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200010,961023321.853638,0.6359338061465721,819.0,0.04706734250543085
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200011,965412489.2278647,0.6268587360594795,826.0,0.05078683834048641
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200012,980422018.7912893,0.6272941176470588,839.0,0.054466230936819175
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200013,975919746.4089118,0.6357243319268636,831.0,0.04789135096497498
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200014,996242812.211133,0.6240774907749077,848.0,0.047345767575322814
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200015,948667187.4433756,0.6455152671755725,812.0,0.05067808708065667
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200016,917849029.0208353,0.6346793349168646,765.0,0.051263537906137184
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200017,992258302.0701928,0.613749434644957,850.0,0.0460431654676259
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200018,1002778752.2116623,0.6225104214914312,867.0,0.056428571428571425
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200019,998632137.6705074,0.6124488868696047,847.0,0.05135520684736091
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200020,949883336.6280199,0.6218929254302104,793.0,0.0556792873051225
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200021,955379479.1572256,0.6326340326340326,813.0,0.044412607449856735
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200022,998413287.1498317,0.6215713621571363,869.0,0.05202312138728324
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200023,914716897.1444255,0.6435690555291884,769.0,0.04503216583273767
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200024,940744589.0374999,0.6345514950166113,799.0,0.060085836909871244
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200025,1014114159.5933388,0.6094974642692486,871.0,0.05805515239477504
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200026,922914698.6353729,0.6520481927710844,780.0,0.04607631389488841
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200027,982509000.5710312,0.6296123306865951,836.0,0.055793991416309016
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200028,907240264.80717,0.6565217391304348,778.0,0.04717655468191565
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200029,937664429.9869715,0.6367058823529411,800.0,0.05153901216893343
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200030,974810787.6107278,0.6230486685032139,827.0,0.04503216583273767
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200031,923486680.2258912,0.6444866920152091,773.0,0.044444444444444446
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200032,955007864.3368227,0.6391898257183232,804.0,0.045746962115797
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200033,1019836124.1160382,0.617351598173516,875.0,0.04799426934097421
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200034,969126966.5053738,0.6355492692126355,834.0,0.05511811023622047
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200035,943299114.0289377,0.6429249762583096,802.0,0.045779685264663805
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200036,964855118.267145,0.6254699248120301,817.0,0.048
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200037,990498736.2327485,0.6090534979423868,840.0,0.054715622750179986
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200038,975559553.745857,0.6218097447795824,833.0,0.054190751445086706
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200039,977861142.6494191,0.628933771723814,833.0,0.05370101596516691
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200040,895706624.6109843,0.6549192364170338,738.0,0.046511627906976744
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200041,914774076.243113,0.6503597122302158,777.0,0.04049168474331164
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200042,946061540.9331713,0.6428571428571429,814.0,0.04294917680744453
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200043,914116613.3406641,0.6461318051575932,768.0,0.04935622317596566
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200044,963773800.5256859,0.6401334604385128,828.0,0.043859649122807015
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200045,1012478175.3917783,0.6233826247689463,865.0,0.04888569374550683
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200046,980100814.2128417,0.6259293680297398,849.0,0.05153901216893343
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200047,948143303.1659889,0.6366619784341303,800.0,0.04294917680744453
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200048,948322080.8135092,0.6393752957879791,799.0,0.052142857142857144
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200049,972967188.0677408,0.6348684210526315,836.0,0.05150214592274678
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200050,996475236.6368517,0.6106275767292716,842.0,0.053429602888086646
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200051,952480309.7346616,0.6232085067036524,805.0,0.04792560801144492
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200052,947112872.6917614,0.635846372688478,796.0,0.05391804457225018
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200053,1019491742.2628955,0.612859097127223,881.0,0.055793991416309016
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200054,963491052.0453515,0.6327578161455903,810.0,0.04864091559370529
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200055,993189035.0953013,0.6205949656750572,848.0,0.048675733715103794
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200056,995343220.1397637,0.6206422018348624,847.0,0.05075053609721229
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200057,948077256.4931412,0.643979057591623,813.0,0.04974765681326604
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200058,997855937.632086,0.6114389468906037,845.0,0.05603448275862069
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200059,933766856.2226868,0.63268156424581,786.0,0.046494992846924176
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200060,919573496.4272171,0.6486873508353221,774.0,0.04721030042918455
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200061,919669343.3281325,0.6392045454545454,765.0,0.04789135096497498
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200062,1035030521.7080338,0.6056210335448776,896.0,0.054873646209386284
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_+0.00,0.0,98200063,933991911.3967943,0.6594516594516594,794.0,0.03939828080229226
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200000,969142478.8612645,0.6251158480074143,814.0,0.05010737294201861
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200001,1001723555.6906433,0.6193103448275862,867.0,0.05300859598853868
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200002,911698257.8298177,0.6548371414681575,787.0,0.0503235082674335
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200003,926522621.3057648,0.6467209191000479,782.0,0.05135520684736091
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200004,901576078.9003544,0.6500724987916868,758.0,0.05595408895265423
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200005,1059396447.7605426,0.6008028545941124,911.0,0.05798138869005011
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200006,961555141.6672242,0.627689429373246,819.0,0.05928571428571429
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200007,907412629.8213687,0.6536231884057971,768.0,0.04878048780487805
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200008,1021758139.1042585,0.6066606660666066,874.0,0.0541696364932288
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200009,967183646.9318699,0.6261072261072261,814.0,0.046762589928057555
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200010,962743531.7542567,0.6349881796690308,820.0,0.049204052098408106
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200011,966351547.1343076,0.6268587360594795,827.0,0.05146533238027162
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200012,981437629.3322475,0.6277647058823529,840.0,0.05788712011577424
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200013,976449601.6687696,0.6357243319268636,831.0,0.04857142857142857
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200014,992236200.1265875,0.6259225092250923,844.0,0.045779685264663805
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200015,952649996.1251562,0.6436068702290076,816.0,0.05420827389443652
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200016,921612712.6308404,0.6346793349168646,769.0,0.05194805194805195
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200017,993517649.6500778,0.6132971506105834,851.0,0.04744787922358016
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200018,1004860634.2938573,0.6220472440944882,870.0,0.057815845824411134
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200019,1001943660.7821906,0.611085870059064,853.0,0.05349500713266762
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200020,942472147.0468723,0.6252390057361377,787.0,0.05604719764011799
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200021,955871967.6688565,0.6321678321678321,813.0,0.045064377682403435
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200022,1002527026.1081733,0.6192468619246861,875.0,0.05631768953068592
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200023,918250830.9849151,0.6416706217370669,773.0,0.04857142857142857
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200024,945338050.0960757,0.6321784527764595,803.0,0.06308243727598567
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200025,1014792779.3858911,0.6085753803596127,872.0,0.05878084179970972
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200026,921718863.088443,0.6525301204819277,779.0,0.04802867383512545
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200027,984423547.7826215,0.6291452592246614,838.0,0.057183702644746245
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200028,908401739.0475187,0.6570048309178744,780.0,0.047857142857142855
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200029,938854749.2795888,0.636235294117647,802.0,0.052292263610315186
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200030,977545050.2052861,0.6198347107438017,829.0,0.04727793696275072
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200031,923185278.6732261,0.6449619771863118,772.0,0.04512893982808023
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200032,955172237.5881417,0.6396608572774376,803.0,0.045714285714285714
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200033,1020237979.2433918,0.6178082191780822,876.0,0.04932094353109364
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200034,970407505.9433594,0.635077793493635,834.0,0.055793991416309016
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200035,946927323.7803596,0.6396011396011396,803.0,0.04727793696275072
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200036,964639436.8437725,0.6259398496240601,815.0,0.04869186046511628
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200037,986121437.4804943,0.613625971650663,839.0,0.05492154065620542
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200038,976175726.8417103,0.6222737819025522,834.0,0.05547550432276657
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200039,979280039.6494715,0.6279943635509629,834.0,0.055152394775036286
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200040,894729381.9666066,0.6554087126774352,738.0,0.047860768672951415
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200041,917031312.1628449,0.649400479616307,780.0,0.04263005780346821
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200042,949169285.8107626,0.640964995269631,818.0,0.045746962115797
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200043,915352569.6052065,0.6456542502387774,769.0,0.05075053609721229
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200044,965680813.2060013,0.6391801715919924,831.0,0.04532163742690058
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200045,1014627433.6651962,0.6224584103512015,866.0,0.05100574712643678
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200046,986012080.5624995,0.6240706319702602,858.0,0.05387931034482758
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200047,948918134.8842684,0.6366619784341303,800.0,0.044349070100143065
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200048,948887882.0867487,0.6389020350212967,800.0,0.05353319057815846
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200049,973587735.4481392,0.6348684210526315,836.0,0.05218012866333095
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200050,995051242.640326,0.6129180027485113,839.0,0.05118961788031723
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200051,954192769.9469919,0.6232085067036524,804.0,0.04932094353109364
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200052,945901072.7537197,0.635846372688478,795.0,0.05531609195402299
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200053,1023303827.9574416,0.6105791153670771,885.0,0.06004288777698356
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200054,966719881.3846263,0.6313579094727019,814.0,0.05146533238027162
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200055,995562156.779096,0.620137299771167,850.0,0.05078683834048641
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200056,995955588.0940336,0.6211009174311927,848.0,0.05075053609721229
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200057,949710575.7733549,0.6420752022846263,814.0,0.051226551226551224
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200058,1000191775.9972966,0.6109850204266909,848.0,0.05810616929698709
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200059,936333761.9419191,0.6317504655493482,789.0,0.04932094353109364
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200060,920998131.703681,0.6482100238663484,775.0,0.04860614724803431
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200061,920162436.469236,0.6401515151515151,765.0,0.047857142857142855
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200062,1036176768.5642476,0.6056210335448776,896.0,0.05627705627705628
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.10,-0.1,98200063,934564546.0469685,0.658970658970659,793.0,0.0408017179670723
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.05,-0.05,98200000,968331248.2727897,0.6255792400370713,813.0,0.049391553328561204
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.05,-0.05,98200001,1001094090.5153065,0.6197701149425288,866.0,0.052292263610315186
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.05,-0.05,98200002,910587532.6702075,0.6553232863393291,786.0,0.04960460100647016
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.05,-0.05,98200003,925892929.1303062,0.6471996170416467,781.0,0.05064194008559201
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.05,-0.05,98200004,900946386.7248958,0.6505558240695989,757.0,0.055236728837876614
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.05,-0.05,98200005,1058718669.441826,0.6012488849241748,910.0,0.0572655690765927
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.05,-0.05,98200006,960925449.4917655,0.6281571562207671,818.0,0.05857142857142857
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.05,-0.05,98200007,906983578.0459101,0.6541062801932367,767.0,0.04806312769010043
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.05,-0.05,98200008,1021327372.9457626,0.6071107110711071,873.0,0.05345687811831789
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.05,-0.05,98200009,966379382.4562219,0.6265734265734266,813.0,0.0460431654676259
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.05,-0.05,98200010,962111478.2171837,0.6354609929078014,819.0,0.04848046309696093
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.05,-0.05,98200011,965921331.7116047,0.6273234200743495,826.0,0.05075053609721229
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.05,-0.05,98200012,980808391.1566942,0.6282352941176471,839.0,0.057163531114327065
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.05,-0.05,98200013,975970389.7933111,0.6361931551804969,830.0,0.047857142857142855
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.05,-0.05,98200014,991656668.051129,0.6263837638376384,843.0,0.045064377682403435
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.05,-0.05,98200015,952223554.849745,0.6440839694656488,815.0,0.05349500713266762
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.05,-0.05,98200016,921264375.5437028,0.6351543942992874,768.0,0.051226551226551224
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.05,-0.05,98200017,991311836.7746193,0.6146540027137042,848.0,0.04529115744069015
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.05,-0.05,98200018,1004431923.0185814,0.6225104214914312,869.0,0.05710206995003569
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.05,-0.05,98200019,1001263808.506732,0.611540208995911,852.0,0.052781740370898715
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.05,-0.05,98200020,941919926.7569842,0.625717017208413,786.0,0.05530973451327434
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.05,-0.05,98200021,955242557.1472741,0.6326340326340326,812.0,0.044349070100143065
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.05,-0.05,98200022,1001297560.9328364,0.6201766620176662,873.0,0.054873646209386284
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.05,-0.05,98200023,916264734.6842258,0.643094447081158,770.0,0.04642857142857143
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.05,-0.05,98200024,943881667.3080164,0.6331276696725202,801.0,0.06164874551971326
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.05,-0.05,98200025,1014062767.0104326,0.6090364223144306,871.0,0.05805515239477504
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.05,-0.05,98200026,919687400.0278325,0.6539759036144578,776.0,0.045878136200716846
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.05,-0.05,98200027,983995517.5072036,0.6296123306865951,837.0,0.056468906361686916
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.05,-0.05,98200028,908170339.9141697,0.6570048309178744,779.0,0.047857142857142855
routing_abrupt_regime_shift,routing_abrupt_regime_shift:seed98100000:epoch30,98100000,30,shift_-0.05,-0.05,98200029,938375537.4041301,0.6367058823529411,801.0,0.05157593123209169
