role,checkpoint_variant,training_seed,scenario,step,configured_horizon,candidate_index,candidate_label,executed_action_id,policy_executed_action_id,policy_candidate_index,true_cost_advantage,true_best_index,critic_q,critic_best_index,gradient_score,gradient_best_index,policy_linf_to_candidate
control,episode25,62,routing_persistent_hotspot_cluster3,18,4,4,specimen_transfer:-1x0.1,1aa775b4ac421374,f048c8e3c2d32677,0,-3778442.4517261684,3,-1.272428035736084,3,-0.008886599913239479,3,0.10000000149011612
control,episode25,62,routing_persistent_hotspot_cluster3,18,remaining,0,mdl2,f048c8e3c2d32677,f048c8e3c2d32677,0,0.0,0,-1.2637368440628052,3,0.0,3,0.0
control,episode25,62,routing_persistent_hotspot_cluster3,18,remaining,1,specimen_transfer:+1x0.05,2769539c73cea9d9,f048c8e3c2d32677,0,-4109504.1738402843,0,-1.259002923965454,3,0.004443299490958452,3,0.05000000074505806
control,episode25,62,routing_persistent_hotspot_cluster3,18,remaining,2,specimen_transfer:-1x0.05,ae7b9ac3ad909c48,f048c8e3c2d32677,0,-7929038.016451597,0,-1.2684688568115234,3,-0.004443299490958452,3,0.05000000074505806
control,episode25,62,routing_persistent_hotspot_cluster3,18,remaining,3,specimen_transfer:+1x0.1,4012c37508b27079,f048c8e3c2d32677,0,-7222694.630996704,0,-1.2550230026245117,3,0.008886598981916904,3,0.10000000149011612
control,episode25,62,routing_persistent_hotspot_cluster3,18,remaining,4,specimen_transfer:-1x0.1,1aa775b4ac421374,f048c8e3c2d32677,0,-1739249.1384174824,0,-1.272428035736084,3,-0.008886599913239479,3,0.10000000149011612
control,episode25,62,routing_persistent_hotspot_cluster3,25,4,0,mdl2,6da7631c3284f0a1,6da7631c3284f0a1,0,0.0,3,-1.2301995754241943,3,0.0,3,0.0
control,episode25,62,routing_persistent_hotspot_cluster3,25,4,1,specimen_transfer:+1x0.05,8774a6ecb220f39e,6da7631c3284f0a1,0,489486.7940042317,3,-1.2264931201934814,3,0.003562775207683444,3,0.05000000074505806
control,episode25,62,routing_persistent_hotspot_cluster3,25,4,2,specimen_transfer:-1x0.05,ed32ab2290dbdf05,6da7631c3284f0a1,0,-2303001.9762378633,3,-1.2338848114013672,3,-0.003562775207683444,3,0.05000000074505806
control,episode25,62,routing_persistent_hotspot_cluster3,25,4,3,specimen_transfer:+1x0.1,8c4e8e903bf6efc8,6da7631c3284f0a1,0,652565.9881017506,3,-1.2228590250015259,3,0.007125550415366888,3,0.10000000149011612
control,episode25,62,routing_persistent_hotspot_cluster3,25,4,4,specimen_transfer:-1x0.1,9c276b3972853783,6da7631c3284f0a1,0,-5330345.949179947,3,-1.2371751070022583,3,-0.007125550415366888,3,0.10000000149011612
control,episode25,62,routing_persistent_hotspot_cluster3,25,remaining,0,mdl2,6da7631c3284f0a1,6da7631c3284f0a1,0,0.0,1,-1.2301995754241943,3,0.0,3,0.0
control,episode25,62,routing_persistent_hotspot_cluster3,25,remaining,1,specimen_transfer:+1x0.05,8774a6ecb220f39e,6da7631c3284f0a1,0,6562020.832865715,1,-1.2264931201934814,3,0.003562775207683444,3,0.05000000074505806
control,episode25,62,routing_persistent_hotspot_cluster3,25,remaining,2,specimen_transfer:-1x0.05,ed32ab2290dbdf05,6da7631c3284f0a1,0,4086393.0174384117,1,-1.2338848114013672,3,-0.003562775207683444,3,0.05000000074505806
control,episode25,62,routing_persistent_hotspot_cluster3,25,remaining,3,specimen_transfer:+1x0.1,8c4e8e903bf6efc8,6da7631c3284f0a1,0,3751747.043079853,1,-1.2228590250015259,3,0.007125550415366888,3,0.10000000149011612
control,episode25,62,routing_persistent_hotspot_cluster3,25,remaining,4,specimen_transfer:-1x0.1,9c276b3972853783,6da7631c3284f0a1,0,4661899.3099451065,1,-1.2371751070022583,3,-0.007125550415366888,3,0.10000000149011612
control,episode25,62,routing_persistent_hotspot_cluster3,31,4,0,mdl2,f7ccf5ede5ef50ff,87c6ff3022068de8,-1,0.0,0,-1.0044420957565308,3,-0.004975513555109501,3,0.05313713476061821
control,episode25,62,routing_persistent_hotspot_cluster3,31,4,1,specimen_transfer:+1x0.05,83725b522f9b45e9,87c6ff3022068de8,-1,-1460243.5587589443,0,-1.0029792785644531,3,-0.003199168946594,3,0.03559879958629608
control,episode25,62,routing_persistent_hotspot_cluster3,31,4,2,specimen_transfer:-1x0.05,647cf40a784a527e,87c6ff3022068de8,-1,-1928824.9635088742,0,-1.0059293508529663,3,-0.006751858163625002,3,0.08204218745231628
control,episode25,62,routing_persistent_hotspot_cluster3,31,4,3,specimen_transfer:+1x0.1,f4b994316308f5b5,87c6ff3022068de8,-1,-1716418.6836223304,0,-1.001155138015747,3,-0.0014228239888325334,3,0.06921473890542984
control,episode25,62,routing_persistent_hotspot_cluster3,31,4,4,specimen_transfer:-1x0.1,ece9a19299ad8541,87c6ff3022068de8,-1,-2209023.0609427392,0,-1.0078449249267578,3,-0.008528202772140503,3,0.1307852566242218
control,episode25,62,routing_persistent_hotspot_cluster3,31,remaining,0,mdl2,f7ccf5ede5ef50ff,87c6ff3022068de8,-1,0.0,4,-1.0044420957565308,3,-0.004975513555109501,3,0.05313713476061821
control,episode25,62,routing_persistent_hotspot_cluster3,31,remaining,1,specimen_transfer:+1x0.05,83725b522f9b45e9,87c6ff3022068de8,-1,-1687819.0221292973,4,-1.0029792785644531,3,-0.003199168946594,3,0.03559879958629608
control,episode25,62,routing_persistent_hotspot_cluster3,31,remaining,2,specimen_transfer:-1x0.05,647cf40a784a527e,87c6ff3022068de8,-1,899098.6177818775,4,-1.0059293508529663,3,-0.006751858163625002,3,0.08204218745231628
control,episode25,62,routing_persistent_hotspot_cluster3,31,remaining,3,specimen_transfer:+1x0.1,f4b994316308f5b5,87c6ff3022068de8,-1,-928165.8858852386,4,-1.001155138015747,3,-0.0014228239888325334,3,0.06921473890542984
control,episode25,62,routing_persistent_hotspot_cluster3,31,remaining,4,specimen_transfer:-1x0.1,ece9a19299ad8541,87c6ff3022068de8,-1,1782963.2958402634,4,-1.0078449249267578,3,-0.008528202772140503,3,0.1307852566242218
control,episode25,62,routing_persistent_hotspot_cluster3,37,4,0,mdl2,7e6caf51bf96e42a,5e12d9ffff983cab,-1,0.0,3,-0.4219108521938324,3,-0.0030417218804359436,3,0.039932891726493835
control,episode25,62,routing_persistent_hotspot_cluster3,37,4,1,specimen_transfer:+1x0.05,c9ebc2c1083262be,5e12d9ffff983cab,-1,575330.2657678127,3,-0.42130154371261597,3,-0.0019834490958601236,3,0.020881161093711853
control,episode25,62,routing_persistent_hotspot_cluster3,37,4,2,specimen_transfer:-1x0.05,e067517e06c0a64f,5e12d9ffff983cab,-1,-1617672.1513651907,3,-0.4225202202796936,3,-0.004099994897842407,3,0.085507333278656
control,episode25,62,routing_persistent_hotspot_cluster3,37,4,3,specimen_transfer:+1x0.1,c42a9f26fdf1d64d,5e12d9ffff983cab,-1,842671.7982469499,3,-0.41941577196121216,3,-0.0009251759038306773,3,0.06510450690984726
control,episode25,62,routing_persistent_hotspot_cluster3,37,4,4,specimen_transfer:-1x0.1,9fd3c67c1547b516,5e12d9ffff983cab,-1,-3316021.403345108,3,-0.4244060218334198,3,-0.005158267915248871,3,0.13550733029842377
control,episode25,62,routing_persistent_hotspot_cluster3,37,remaining,0,mdl2,7e6caf51bf96e42a,5e12d9ffff983cab,-1,0.0,1,-0.4219108521938324,3,-0.0030417218804359436,3,0.039932891726493835
control,episode25,62,routing_persistent_hotspot_cluster3,37,remaining,1,specimen_transfer:+1x0.05,c9ebc2c1083262be,5e12d9ffff983cab,-1,3851408.617185831,1,-0.42130154371261597,3,-0.0019834490958601236,3,0.020881161093711853
control,episode25,62,routing_persistent_hotspot_cluster3,37,remaining,2,specimen_transfer:-1x0.05,e067517e06c0a64f,5e12d9ffff983cab,-1,-5513703.039424896,1,-0.4225202202796936,3,-0.004099994897842407,3,0.085507333278656
control,episode25,62,routing_persistent_hotspot_cluster3,37,remaining,3,specimen_transfer:+1x0.1,c42a9f26fdf1d64d,5e12d9ffff983cab,-1,2348038.362417817,1,-0.41941577196121216,3,-0.0009251759038306773,3,0.06510450690984726
control,episode25,62,routing_persistent_hotspot_cluster3,37,remaining,4,specimen_transfer:-1x0.1,9fd3c67c1547b516,5e12d9ffff983cab,-1,-8625846.725365162,1,-0.4244060218334198,3,-0.005158267915248871,3,0.13550733029842377
control,episode25,62,routing_persistent_hotspot_cluster3,43,4,0,mdl2,08eb99e7f3f8746a,84fe6f2cc12a9f69,-1,0.0,1,-0.23646172881126404,3,-0.006350705865770578,3,0.06056457757949829
control,episode25,62,routing_persistent_hotspot_cluster3,43,4,1,specimen_transfer:+1x0.05,e4aed89f83c51a2e,84fe6f2cc12a9f69,-1,189074.31447026134,1,-0.23338186740875244,3,-0.0032772142440080643,3,0.024607546627521515
control,episode25,62,routing_persistent_hotspot_cluster3,43,4,2,specimen_transfer:-1x0.05,a94dc469e9afc4e7,84fe6f2cc12a9f69,-1,-1343527.5138153434,1,-0.23972958326339722,3,-0.009424196556210518,3,0.11056457459926605
control,episode25,62,routing_persistent_hotspot_cluster3,43,4,3,specimen_transfer:+1x0.1,1260e6cb4439dfbd,84fe6f2cc12a9f69,-1,-680980.6571043134,1,-0.22978538274765015,3,-0.0002037228550761938,3,0.05687958747148514
control,episode25,62,routing_persistent_hotspot_cluster3,43,4,4,specimen_transfer:-1x0.1,b4dd5a54e207989f,84fe6f2cc12a9f69,-1,-1958760.3375896513,1,-0.24389314651489258,3,-0.012497689574956894,3,0.1605645716190338
control,episode25,62,routing_persistent_hotspot_cluster3,43,remaining,0,mdl2,08eb99e7f3f8746a,84fe6f2cc12a9f69,-1,0.0,1,-0.23646172881126404,3,-0.006350705865770578,3,0.06056457757949829
control,episode25,62,routing_persistent_hotspot_cluster3,43,remaining,1,specimen_transfer:+1x0.05,e4aed89f83c51a2e,84fe6f2cc12a9f69,-1,1187160.3478164673,1,-0.23338186740875244,3,-0.0032772142440080643,3,0.024607546627521515
control,episode25,62,routing_persistent_hotspot_cluster3,43,remaining,2,specimen_transfer:-1x0.05,a94dc469e9afc4e7,84fe6f2cc12a9f69,-1,-59814.01382166147,1,-0.23972958326339722,3,-0.009424196556210518,3,0.11056457459926605
control,episode25,62,routing_persistent_hotspot_cluster3,43,remaining,3,specimen_transfer:+1x0.1,1260e6cb4439dfbd,84fe6f2cc12a9f69,-1,928868.7672156096,1,-0.22978538274765015,3,-0.0002037228550761938,3,0.05687958747148514
control,episode25,62,routing_persistent_hotspot_cluster3,43,remaining,4,specimen_transfer:-1x0.1,b4dd5a54e207989f,84fe6f2cc12a9f69,-1,-165682.67187309265,1,-0.24389314651489258,3,-0.012497689574956894,3,0.1605645716190338
control,episode25,62,routing_persistent_hotspot_cluster3,51,4,0,mdl2,b916cb7e358ab849,3c37d901eea32828,-1,0.0,4,-0.03159843757748604,3,-0.0017172591760754585,3,0.05299006775021553
control,episode25,62,routing_persistent_hotspot_cluster3,51,4,1,specimen_transfer:+1x0.05,9d0111ef90afa100,3c37d901eea32828,-1,396439.2931443304,4,-0.030394166707992554,3,-0.0005006931023672223,3,0.023966684937477112
control,episode25,62,routing_persistent_hotspot_cluster3,51,4,2,specimen_transfer:-1x0.05,a6bd804be40344bb,3c37d901eea32828,-1,896279.1931443214,4,-0.03280268609523773,3,-0.0029338255990296602,3,0.09211114048957825
control,episode25,62,routing_persistent_hotspot_cluster3,51,4,3,specimen_transfer:+1x0.1,2967ca2373a678e2,3c37d901eea32828,-1,1842536.70414339,4,-0.029018711298704147,3,0.0007158730295486748,3,0.06524167954921722
control,episode25,62,routing_persistent_hotspot_cluster3,51,4,4,specimen_transfer:-1x0.1,5efa097f9ee2cd09,3c37d901eea32828,-1,2243427.1057247147,4,-0.03417811915278435,3,-0.004150391556322575,3,0.13672514259815216
control,episode25,62,routing_persistent_hotspot_cluster3,51,remaining,0,mdl2,b916cb7e358ab849,3c37d901eea32828,-1,0.0,4,-0.03159843757748604,3,-0.0017172591760754585,3,0.05299006775021553
control,episode25,62,routing_persistent_hotspot_cluster3,51,remaining,1,specimen_transfer:+1x0.05,9d0111ef90afa100,3c37d901eea32828,-1,396439.2931443304,4,-0.030394166707992554,3,-0.0005006931023672223,3,0.023966684937477112
control,episode25,62,routing_persistent_hotspot_cluster3,51,remaining,2,specimen_transfer:-1x0.05,a6bd804be40344bb,3c37d901eea32828,-1,896279.1931443214,4,-0.03280268609523773,3,-0.0029338255990296602,3,0.09211114048957825
control,episode25,62,routing_persistent_hotspot_cluster3,51,remaining,3,specimen_transfer:+1x0.1,2967ca2373a678e2,3c37d901eea32828,-1,1842536.70414339,4,-0.029018711298704147,3,0.0007158730295486748,3,0.06524167954921722
control,episode25,62,routing_persistent_hotspot_cluster3,51,remaining,4,specimen_transfer:-1x0.1,5efa097f9ee2cd09,3c37d901eea32828,-1,2243427.1057247147,4,-0.03417811915278435,3,-0.004150391556322575,3,0.13672514259815216
control,final,62,routing_persistent_hotspot_cluster3,0,4,0,mdl2,eaa97ef267d0ab97,eaa97ef267d0ab97,0,0.0,0,-0.09390084445476532,3,0.0,3,0.0
control,final,62,routing_persistent_hotspot_cluster3,0,4,1,specimen_transfer:+1x0.05,e2fdea490eed1e1c,eaa97ef267d0ab97,0,0.0,0,-0.09296423196792603,3,0.0007449034019373357,3,0.05000000447034836
control,final,62,routing_persistent_hotspot_cluster3,0,4,2,specimen_transfer:-1x0.05,09a687cb0629bcef,eaa97ef267d0ab97,0,0.0,0,-0.09470555186271667,3,-0.0007449034601449966,3,0.05000000074505806
control,final,62,routing_persistent_hotspot_cluster3,0,4,3,specimen_transfer:+1x0.1,e53f2b429134e05e,eaa97ef267d0ab97,0,0.0,0,-0.09198900312185287,3,0.0014898069202899933,3,0.10000000894069672
control,final,62,routing_persistent_hotspot_cluster3,0,4,4,specimen_transfer:-1x0.1,d29d0dc933965624,eaa97ef267d0ab97,0,0.0,0,-0.09575256705284119,3,-0.0014898069202899933,3,0.10000000149011612
control,final,62,routing_persistent_hotspot_cluster3,0,remaining,0,mdl2,eaa97ef267d0ab97,eaa97ef267d0ab97,0,0.0,0,-0.09390084445476532,3,0.0,3,0.0
control,final,62,routing_persistent_hotspot_cluster3,0,remaining,1,specimen_transfer:+1x0.05,e2fdea490eed1e1c,eaa97ef267d0ab97,0,0.0,0,-0.09296423196792603,3,0.0007449034019373357,3,0.05000000447034836
control,final,62,routing_persistent_hotspot_cluster3,0,remaining,2,specimen_transfer:-1x0.05,09a687cb0629bcef,eaa97ef267d0ab97,0,0.0,0,-0.09470555186271667,3,-0.0007449034601449966,3,0.05000000074505806
control,final,62,routing_persistent_hotspot_cluster3,0,remaining,3,specimen_transfer:+1x0.1,e53f2b429134e05e,eaa97ef267d0ab97,0,0.0,0,-0.09198900312185287,3,0.0014898069202899933,3,0.10000000894069672
control,final,62,routing_persistent_hotspot_cluster3,0,remaining,4,specimen_transfer:-1x0.1,d29d0dc933965624,eaa97ef267d0ab97,0,0.0,0,-0.09575256705284119,3,-0.0014898069202899933,3,0.10000000149011612
control,final,62,routing_persistent_hotspot_cluster3,6,4,0,mdl2,f270121a4f06533f,f270121a4f06533f,0,0.0,3,-1.8478572368621826,3,0.0,3,0.0
control,final,62,routing_persistent_hotspot_cluster3,6,4,1,specimen_transfer:+1x0.05,7a8297726878c05d,f270121a4f06533f,0,2404796.0886348486,3,-1.8445892333984375,3,0.0032565000001341105,3,0.05000000074505806
control,final,62,routing_persistent_hotspot_cluster3,6,4,2,specimen_transfer:-1x0.05,b64f83216be2ace8,f270121a4f06533f,0,469109.7455332279,3,-1.8509576320648193,3,-0.0032565000001341105,3,0.05000000074505806
control,final,62,routing_persistent_hotspot_cluster3,6,4,3,specimen_transfer:+1x0.1,ab03376af6083799,f270121a4f06533f,0,4433372.346143812,3,-1.8418762683868408,3,0.006513000000268221,3,0.10000000149011612
control,final,62,routing_persistent_hotspot_cluster3,6,4,4,specimen_transfer:-1x0.1,f000dcc0128ea80a,f270121a4f06533f,0,17523.43594995141,3,-1.8531529903411865,3,-0.006512999534606934,3,0.10000000149011612
control,final,62,routing_persistent_hotspot_cluster3,6,remaining,0,mdl2,f270121a4f06533f,f270121a4f06533f,0,0.0,0,-1.8478572368621826,3,0.0,3,0.0
control,final,62,routing_persistent_hotspot_cluster3,6,remaining,1,specimen_transfer:+1x0.05,7a8297726878c05d,f270121a4f06533f,0,-873023.5990519524,0,-1.8445892333984375,3,0.0032565000001341105,3,0.05000000074505806
control,final,62,routing_persistent_hotspot_cluster3,6,remaining,2,specimen_transfer:-1x0.05,b64f83216be2ace8,f270121a4f06533f,0,-10598304.5651865,0,-1.8509576320648193,3,-0.0032565000001341105,3,0.05000000074505806
control,final,62,routing_persistent_hotspot_cluster3,6,remaining,3,specimen_transfer:+1x0.1,ab03376af6083799,f270121a4f06533f,0,-2909011.372448921,0,-1.8418762683868408,3,0.006513000000268221,3,0.10000000149011612
control,final,62,routing_persistent_hotspot_cluster3,6,remaining,4,specimen_transfer:-1x0.1,f000dcc0128ea80a,f270121a4f06533f,0,-53455388.20132208,0,-1.8531529903411865,3,-0.006512999534606934,3,0.10000000149011612
control,final,62,routing_persistent_hotspot_cluster3,12,4,0,mdl2,d5df6acafe755473,d5df6acafe755473,0,0.0,3,-1.9430367946624756,3,0.0,3,0.0
control,final,62,routing_persistent_hotspot_cluster3,12,4,1,specimen_transfer:+1x0.05,91b35549e187f07b,d5df6acafe755473,0,214943.96192750335,3,-1.9376251697540283,3,0.005476646590977907,3,0.05000000074505806
control,final,62,routing_persistent_hotspot_cluster3,12,4,2,specimen_transfer:-1x0.05,569860b9b634e1b7,d5df6acafe755473,0,-1292235.967717737,3,-1.9484481811523438,3,-0.005476646590977907,3,0.05000000074505806
control,final,62,routing_persistent_hotspot_cluster3,12,4,3,specimen_transfer:+1x0.1,1f56b34a6cf8228d,d5df6acafe755473,0,757911.0916089118,3,-1.9305651187896729,3,0.010953293181955814,3,0.10000000149011612
control,final,62,routing_persistent_hotspot_cluster3,12,4,4,specimen_transfer:-1x0.1,97e0c504d809cd82,d5df6acafe755473,0,-363841.7661485374,3,-1.9546864032745361,3,-0.010953293181955814,3,0.10000000149011612
control,final,62,routing_persistent_hotspot_cluster3,12,remaining,0,mdl2,d5df6acafe755473,d5df6acafe755473,0,0.0,3,-1.9430367946624756,3,0.0,3,0.0
control,final,62,routing_persistent_hotspot_cluster3,12,remaining,1,specimen_transfer:+1x0.05,91b35549e187f07b,d5df6acafe755473,0,-168840.45958852768,3,-1.9376251697540283,3,0.005476646590977907,3,0.05000000074505806
control,final,62,routing_persistent_hotspot_cluster3,12,remaining,2,specimen_transfer:-1x0.05,569860b9b634e1b7,d5df6acafe755473,0,-3045562.4411273003,3,-1.9484481811523438,3,-0.005476646590977907,3,0.05000000074505806
control,final,62,routing_persistent_hotspot_cluster3,12,remaining,3,specimen_transfer:+1x0.1,1f56b34a6cf8228d,d5df6acafe755473,0,1799199.9735293388,3,-1.9305651187896729,3,0.010953293181955814,3,0.10000000149011612
control,final,62,routing_persistent_hotspot_cluster3,12,remaining,4,specimen_transfer:-1x0.1,97e0c504d809cd82,d5df6acafe755473,0,-6644983.243451595,3,-1.9546864032745361,3,-0.010953293181955814,3,0.10000000149011612
control,final,62,routing_persistent_hotspot_cluster3,18,4,0,mdl2,f048c8e3c2d32677,f048c8e3c2d32677,0,0.0,3,-1.7677421569824219,3,0.0,3,0.0
control,final,62,routing_persistent_hotspot_cluster3,18,4,1,specimen_transfer:+1x0.05,2769539c73cea9d9,f048c8e3c2d32677,0,803345.5377002954,3,-1.7623600959777832,3,0.005717126186937094,3,0.05000000074505806
control,final,62,routing_persistent_hotspot_cluster3,18,4,2,specimen_transfer:-1x0.05,ae7b9ac3ad909c48,f048c8e3c2d32677,0,-1357091.7629294395,3,-1.7737715244293213,3,-0.005717125721275806,3,0.05000000074505806
control,final,62,routing_persistent_hotspot_cluster3,18,4,3,specimen_transfer:+1x0.1,4012c37508b27079,f048c8e3c2d32677,0,2157102.541450113,3,-1.758702039718628,3,0.011434251442551613,3,0.10000000149011612
control,final,62,routing_persistent_hotspot_cluster3,18,4,4,specimen_transfer:-1x0.1,1aa775b4ac421374,f048c8e3c2d32677,0,-3778442.4517261684,3,-1.7786247730255127,3,-0.011434252373874187,3,0.10000000149011612
control,final,62,routing_persistent_hotspot_cluster3,18,remaining,0,mdl2,f048c8e3c2d32677,f048c8e3c2d32677,0,0.0,0,-1.7677421569824219,3,0.0,3,0.0
control,final,62,routing_persistent_hotspot_cluster3,18,remaining,1,specimen_transfer:+1x0.05,2769539c73cea9d9,f048c8e3c2d32677,0,-4109504.1738402843,0,-1.7623600959777832,3,0.005717126186937094,3,0.05000000074505806
control,final,62,routing_persistent_hotspot_cluster3,18,remaining,2,specimen_transfer:-1x0.05,ae7b9ac3ad909c48,f048c8e3c2d32677,0,-7929038.016451597,0,-1.7737715244293213,3,-0.005717125721275806,3,0.05000000074505806
control,final,62,routing_persistent_hotspot_cluster3,18,remaining,3,specimen_transfer:+1x0.1,4012c37508b27079,f048c8e3c2d32677,0,-7222694.630996704,0,-1.758702039718628,3,0.011434251442551613,3,0.10000000149011612
control,final,62,routing_persistent_hotspot_cluster3,18,remaining,4,specimen_transfer:-1x0.1,1aa775b4ac421374,f048c8e3c2d32677,0,-1739249.1384174824,0,-1.7786247730255127,3,-0.011434252373874187,3,0.10000000149011612
control,final,62,routing_persistent_hotspot_cluster3,25,4,0,mdl2,6da7631c3284f0a1,6da7631c3284f0a1,0,0.0,3,-1.340996503829956,3,0.0,3,0.0
control,final,62,routing_persistent_hotspot_cluster3,25,4,1,specimen_transfer:+1x0.05,8774a6ecb220f39e,6da7631c3284f0a1,0,489486.7940042317,3,-1.3368604183197021,3,0.003704865463078022,3,0.05000000074505806
control,final,62,routing_persistent_hotspot_cluster3,25,4,2,specimen_transfer:-1x0.05,ed32ab2290dbdf05,6da7631c3284f0a1,0,-2303001.9762378633,3,-1.344865322113037,3,-0.0037048652302473783,3,0.05000000074505806
control,final,62,routing_persistent_hotspot_cluster3,25,4,3,specimen_transfer:+1x0.1,8c4e8e903bf6efc8,6da7631c3284f0a1,0,652565.9881017506,3,-1.3324058055877686,3,0.007409730460494757,3,0.10000000149011612
control,final,62,routing_persistent_hotspot_cluster3,25,4,4,specimen_transfer:-1x0.1,9c276b3972853783,6da7631c3284f0a1,0,-5330345.949179947,3,-1.3489179611206055,3,-0.007409730460494757,3,0.10000000149011612
control,final,62,routing_persistent_hotspot_cluster3,25,remaining,0,mdl2,6da7631c3284f0a1,6da7631c3284f0a1,0,0.0,1,-1.340996503829956,3,0.0,3,0.0
control,final,62,routing_persistent_hotspot_cluster3,25,remaining,1,specimen_transfer:+1x0.05,8774a6ecb220f39e,6da7631c3284f0a1,0,6562020.832865715,1,-1.3368604183197021,3,0.003704865463078022,3,0.05000000074505806
control,final,62,routing_persistent_hotspot_cluster3,25,remaining,2,specimen_transfer:-1x0.05,ed32ab2290dbdf05,6da7631c3284f0a1,0,4086393.0174384117,1,-1.344865322113037,3,-0.0037048652302473783,3,0.05000000074505806
control,final,62,routing_persistent_hotspot_cluster3,25,remaining,3,specimen_transfer:+1x0.1,8c4e8e903bf6efc8,6da7631c3284f0a1,0,3751747.043079853,1,-1.3324058055877686,3,0.007409730460494757,3,0.10000000149011612
control,final,62,routing_persistent_hotspot_cluster3,25,remaining,4,specimen_transfer:-1x0.1,9c276b3972853783,6da7631c3284f0a1,0,4661899.3099451065,1,-1.3489179611206055,3,-0.007409730460494757,3,0.10000000149011612
control,final,62,routing_persistent_hotspot_cluster3,31,4,0,mdl2,f7ccf5ede5ef50ff,faed8e4aa279bbf4,-1,0.0,0,-1.2736809253692627,3,-0.006166456732898951,3,0.0534389391541481
control,final,62,routing_persistent_hotspot_cluster3,31,4,1,specimen_transfer:+1x0.05,83725b522f9b45e9,faed8e4aa279bbf4,-1,-1460243.5587589443,0,-1.2730302810668945,3,-0.00445172656327486,3,0.035661131143569946
control,final,62,routing_persistent_hotspot_cluster3,31,4,2,specimen_transfer:-1x0.05,647cf40a784a527e,faed8e4aa279bbf4,-1,-1928824.9635088742,0,-1.274390697479248,3,-0.007881185971200466,3,0.08196106553077698
control,final,62,routing_persistent_hotspot_cluster3,31,4,3,specimen_transfer:+1x0.1,f4b994316308f5b5,faed8e4aa279bbf4,-1,-1716418.6836223304,0,-1.2701706886291504,3,-0.00273699639365077,3,0.06898535788059235
control,final,62,routing_persistent_hotspot_cluster3,31,4,4,specimen_transfer:-1x0.1,ece9a19299ad8541,faed8e4aa279bbf4,-1,-2209023.0609427392,0,-1.2775464057922363,3,-0.009595915675163269,3,0.1310146450996399
control,final,62,routing_persistent_hotspot_cluster3,31,remaining,0,mdl2,f7ccf5ede5ef50ff,faed8e4aa279bbf4,-1,0.0,4,-1.2736809253692627,3,-0.006166456732898951,3,0.0534389391541481
control,final,62,routing_persistent_hotspot_cluster3,31,remaining,1,specimen_transfer:+1x0.05,83725b522f9b45e9,faed8e4aa279bbf4,-1,-1687819.0221292973,4,-1.2730302810668945,3,-0.00445172656327486,3,0.035661131143569946
control,final,62,routing_persistent_hotspot_cluster3,31,remaining,2,specimen_transfer:-1x0.05,647cf40a784a527e,faed8e4aa279bbf4,-1,899098.6177818775,4,-1.274390697479248,3,-0.007881185971200466,3,0.08196106553077698
control,final,62,routing_persistent_hotspot_cluster3,31,remaining,3,specimen_transfer:+1x0.1,f4b994316308f5b5,faed8e4aa279bbf4,-1,-928165.8858852386,4,-1.2701706886291504,3,-0.00273699639365077,3,0.06898535788059235
control,final,62,routing_persistent_hotspot_cluster3,31,remaining,4,specimen_transfer:-1x0.1,ece9a19299ad8541,faed8e4aa279bbf4,-1,1782963.2958402634,4,-1.2775464057922363,3,-0.009595915675163269,3,0.1310146450996399
control,final,62,routing_persistent_hotspot_cluster3,37,4,0,mdl2,7e6caf51bf96e42a,5e12d9ffff983cab,-1,0.0,3,-0.7728933691978455,3,-0.0025120037607848644,3,0.03975623846054077
control,final,62,routing_persistent_hotspot_cluster3,37,4,1,specimen_transfer:+1x0.05,c9ebc2c1083262be,5e12d9ffff983cab,-1,575330.2657678127,3,-0.7717517018318176,3,-0.0012405628804117441,3,0.020999247208237648
control,final,62,routing_persistent_hotspot_cluster3,37,4,2,specimen_transfer:-1x0.05,e067517e06c0a64f,5e12d9ffff983cab,-1,-1617672.1513651907,3,-0.7741595506668091,3,-0.0037834448739886284,3,0.08536621183156967
control,final,62,routing_persistent_hotspot_cluster3,37,4,3,specimen_transfer:+1x0.1,c42a9f26fdf1d64d,5e12d9ffff983cab,-1,842671.7982469499,3,-0.7698082327842712,3,3.087834920734167e-05,3,0.06503821909427643
control,final,62,routing_persistent_hotspot_cluster3,37,4,4,specimen_transfer:-1x0.1,9fd3c67c1547b516,5e12d9ffff983cab,-1,-3316021.403345108,3,-0.7762424349784851,3,-0.005054885055869818,3,0.13536621630191803
control,final,62,routing_persistent_hotspot_cluster3,37,remaining,0,mdl2,7e6caf51bf96e42a,5e12d9ffff983cab,-1,0.0,1,-0.7728933691978455,3,-0.0025120037607848644,3,0.03975623846054077
control,final,62,routing_persistent_hotspot_cluster3,37,remaining,1,specimen_transfer:+1x0.05,c9ebc2c1083262be,5e12d9ffff983cab,-1,3851408.617185831,1,-0.7717517018318176,3,-0.0012405628804117441,3,0.020999247208237648
control,final,62,routing_persistent_hotspot_cluster3,37,remaining,2,specimen_transfer:-1x0.05,e067517e06c0a64f,5e12d9ffff983cab,-1,-5513703.039424896,1,-0.7741595506668091,3,-0.0037834448739886284,3,0.08536621183156967
