phase,state_index,state_id,scenario,generation_seed,epoch,world_seed,candidate,budget_fraction,smoothing,total_cost,patients_lost,completion_service_level,request_total,allocation_signature,shared_budget,local_interior_fraction,shared_budget_interior,rng_sha256
discovery,2,scheduled_rotation_forward__g99300000__t012,scheduled_rotation_forward,99300000,12,99410005,b0.75_a0.25,0.75,0.25,581395002.1770667,442.0,0.5127322780454233,23.625000303983686,"0.061,0.059,0.060,0.069,0.076,0.036,0.024,0.024,0.033,0.028,0.044,0.043,0.042,0.038,0.037,0.017,0.015,0.014,0.016,0.012",31.500000000000007,1.0,True,4ecfe9f3b1d96940cc42779e453265558470430be075417c8c7a7e8222849cb0
discovery,2,scheduled_rotation_forward__g99300000__t012,scheduled_rotation_forward,99300000,12,99410005,b0.75_a0.50,0.75,0.5,581340981.9657315,442.0,0.5127322780454233,23.624999928474427,"0.061,0.061,0.063,0.065,0.068,0.044,0.026,0.022,0.034,0.032,0.038,0.041,0.038,0.036,0.036,0.023,0.017,0.017,0.015,0.013",31.500000000000007,1.0,True,4ecfe9f3b1d96940cc42779e453265558470430be075417c8c7a7e8222849cb0
discovery,2,scheduled_rotation_forward__g99300000__t012,scheduled_rotation_forward,99300000,12,99410005,b0.75_a0.75,0.75,0.75,580782079.3454618,441.0,0.5130763936682725,23.62500005364418,"0.062,0.062,0.066,0.061,0.061,0.052,0.027,0.021,0.035,0.035,0.032,0.038,0.034,0.034,0.034,0.029,0.019,0.020,0.013,0.013",31.500000000000007,1.0,True,4ecfe9f3b1d96940cc42779e453265558470430be075417c8c7a7e8222849cb0
discovery,2,scheduled_rotation_forward__g99300000__t012,scheduled_rotation_forward,99300000,12,99410005,b0.75_a1.00,0.75,1.0,579996347.1801754,440.0,0.5134205092911218,23.624999749660493,"0.063,0.064,0.069,0.058,0.053,0.060,0.029,0.020,0.036,0.038,0.025,0.036,0.030,0.032,0.033,0.035,0.020,0.023,0.012,0.014",31.500000000000007,1.0,True,4ecfe9f3b1d96940cc42779e453265558470430be075417c8c7a7e8222849cb0
discovery,2,scheduled_rotation_forward__g99300000__t012,scheduled_rotation_forward,99300000,12,99410005,b1.00_a0.00,1.0,0.0,580370121.4772882,439.0,0.5137646249139711,31.49999989271164,"0.082,0.079,0.078,0.095,0.095,0.039,0.031,0.034,0.044,0.034,0.068,0.062,0.063,0.055,0.053,0.016,0.017,0.015,0.023,0.016",31.500000000000007,0.9,True,4ecfe9f3b1d96940cc42779e453265558470430be075417c8c7a7e8222849cb0
discovery,2,scheduled_rotation_forward__g99300000__t012,scheduled_rotation_forward,99300000,12,99410005,b1.00_a0.25,1.0,0.25,579800319.015138,438.0,0.5141087405368203,31.50000000000001,"0.082,0.080,0.080,0.093,0.095,0.049,0.033,0.032,0.044,0.038,0.058,0.058,0.057,0.051,0.050,0.023,0.020,0.019,0.021,0.017",31.500000000000007,0.95,False,4ecfe9f3b1d96940cc42779e453265558470430be075417c8c7a7e8222849cb0
discovery,2,scheduled_rotation_forward__g99300000__t012,scheduled_rotation_forward,99300000,12,99410005,b1.00_a0.50,1.0,0.5,579731367.984911,438.0,0.5141087405368203,31.50000000000001,"0.082,0.081,0.084,0.087,0.091,0.059,0.034,0.030,0.045,0.042,0.050,0.054,0.051,0.048,0.048,0.031,0.022,0.023,0.020,0.017",31.500000000000007,1.0,False,4ecfe9f3b1d96940cc42779e453265558470430be075417c8c7a7e8222849cb0
discovery,2,scheduled_rotation_forward__g99300000__t012,scheduled_rotation_forward,99300000,12,99410005,b1.00_a0.75,1.0,0.75,579672546.0223444,438.0,0.5141087405368203,31.5,"0.083,0.083,0.088,0.082,0.081,0.069,0.036,0.028,0.047,0.047,0.042,0.051,0.046,0.046,0.046,0.039,0.025,0.027,0.018,0.018",31.500000000000007,1.0,False,4ecfe9f3b1d96940cc42779e453265558470430be075417c8c7a7e8222849cb0
discovery,2,scheduled_rotation_forward__g99300000__t012,scheduled_rotation_forward,99300000,12,99410005,b1.00_a1.00,1.0,1.0,579632360.4342628,438.0,0.5141087405368203,31.500000000000014,"0.084,0.085,0.092,0.077,0.071,0.080,0.038,0.026,0.048,0.051,0.034,0.048,0.040,0.043,0.044,0.046,0.027,0.031,0.016,0.018",31.500000000000007,1.0,False,4ecfe9f3b1d96940cc42779e453265558470430be075417c8c7a7e8222849cb0
discovery,3,scheduled_rotation_forward__g99300000__t016,scheduled_rotation_forward,99300000,16,99410006,b0.75_a0.00,0.75,0.0,654802981.269364,495.0,0.5286304604486423,23.625000160932537,"0.048,0.047,0.050,0.060,0.058,0.027,0.020,0.019,0.021,0.031,0.070,0.056,0.056,0.050,0.060,0.018,0.016,0.015,0.016,0.013",31.500000000000007,1.0,True,1c8c54a7bbc2c0a853ffba15bcdd468df58c87a618180c40151d15b0202e1242
discovery,3,scheduled_rotation_forward__g99300000__t016,scheduled_rotation_forward,99300000,16,99410006,b0.75_a0.25,0.75,0.25,656490835.0593126,498.0,0.5277449822904369,23.625,"0.049,0.048,0.051,0.056,0.055,0.032,0.020,0.020,0.027,0.034,0.060,0.052,0.052,0.049,0.055,0.025,0.019,0.018,0.015,0.014",31.500000000000007,1.0,True,1c8c54a7bbc2c0a853ffba15bcdd468df58c87a618180c40151d15b0202e1242
discovery,3,scheduled_rotation_forward__g99300000__t016,scheduled_rotation_forward,99300000,16,99410006,b0.75_a0.50,0.75,0.5,657466975.422416,500.0,0.5277449822904369,23.624999982118606,"0.050,0.050,0.052,0.053,0.052,0.037,0.021,0.020,0.033,0.036,0.049,0.048,0.049,0.047,0.050,0.032,0.021,0.021,0.015,0.014",31.500000000000007,1.0,True,1c8c54a7bbc2c0a853ffba15bcdd468df58c87a618180c40151d15b0202e1242
discovery,3,scheduled_rotation_forward__g99300000__t016,scheduled_rotation_forward,99300000,16,99410006,b0.75_a0.75,0.75,0.75,658387513.6623442,502.0,0.5274498229043684,23.625000786781314,"0.051,0.051,0.052,0.049,0.049,0.041,0.022,0.021,0.038,0.039,0.038,0.044,0.046,0.046,0.046,0.039,0.024,0.024,0.015,0.015",31.500000000000007,1.0,True,1c8c54a7bbc2c0a853ffba15bcdd468df58c87a618180c40151d15b0202e1242
discovery,3,scheduled_rotation_forward__g99300000__t016,scheduled_rotation_forward,99300000,16,99410006,b0.75_a1.00,0.75,1.0,659563738.5127208,504.0,0.5271546635182999,23.62500010728836,"0.052,0.053,0.053,0.046,0.046,0.046,0.022,0.022,0.044,0.041,0.028,0.041,0.043,0.044,0.041,0.045,0.026,0.027,0.015,0.015",31.500000000000007,1.0,True,1c8c54a7bbc2c0a853ffba15bcdd468df58c87a618180c40151d15b0202e1242
discovery,3,scheduled_rotation_forward__g99300000__t016,scheduled_rotation_forward,99300000,16,99410006,b1.00_a0.00,1.0,0.0,650389728.036452,488.0,0.532172373081464,31.499999999999996,"0.065,0.062,0.067,0.080,0.077,0.037,0.026,0.025,0.028,0.041,0.094,0.074,0.074,0.067,0.080,0.024,0.022,0.019,0.021,0.017",31.500000000000007,1.0,False,1c8c54a7bbc2c0a853ffba15bcdd468df58c87a618180c40151d15b0202e1242
discovery,3,scheduled_rotation_forward__g99300000__t016,scheduled_rotation_forward,99300000,16,99410006,b1.00_a0.25,1.0,0.25,650263925.2588295,488.0,0.532172373081464,31.500000000000007,"0.066,0.064,0.068,0.075,0.073,0.043,0.027,0.026,0.036,0.045,0.079,0.069,0.070,0.065,0.073,0.033,0.025,0.023,0.020,0.018",31.500000000000007,1.0,False,1c8c54a7bbc2c0a853ffba15bcdd468df58c87a618180c40151d15b0202e1242
discovery,3,scheduled_rotation_forward__g99300000__t016,scheduled_rotation_forward,99300000,16,99410006,b1.00_a0.50,1.0,0.5,650370347.0674459,489.0,0.5318772136953955,31.499999427795412,"0.067,0.066,0.069,0.071,0.069,0.049,0.028,0.027,0.043,0.048,0.065,0.064,0.065,0.063,0.067,0.042,0.028,0.028,0.020,0.019",31.500000000000007,1.0,True,1c8c54a7bbc2c0a853ffba15bcdd468df58c87a618180c40151d15b0202e1242
discovery,3,scheduled_rotation_forward__g99300000__t016,scheduled_rotation_forward,99300000,16,99410006,b1.00_a0.75,1.0,0.75,650802648.9414138,490.0,0.5306965761511216,31.49999969601631,"0.068,0.068,0.070,0.066,0.065,0.055,0.029,0.028,0.051,0.052,0.051,0.059,0.061,0.061,0.061,0.051,0.032,0.032,0.020,0.020",31.500000000000007,1.0,True,1c8c54a7bbc2c0a853ffba15bcdd468df58c87a618180c40151d15b0202e1242
discovery,3,scheduled_rotation_forward__g99300000__t016,scheduled_rotation_forward,99300000,16,99410006,b1.00_a1.00,1.0,1.0,654672510.0814052,495.0,0.5292207792207793,31.500000000000007,"0.070,0.070,0.071,0.061,0.061,0.061,0.030,0.029,0.059,0.055,0.037,0.054,0.057,0.059,0.055,0.061,0.035,0.036,0.020,0.021",31.500000000000007,1.0,False,1c8c54a7bbc2c0a853ffba15bcdd468df58c87a618180c40151d15b0202e1242
discovery,3,scheduled_rotation_forward__g99300000__t016,scheduled_rotation_forward,99300000,16,99410007,b0.75_a0.00,0.75,0.0,612649742.1166644,458.0,0.5420281184564762,23.625000160932537,"0.048,0.047,0.050,0.060,0.058,0.027,0.020,0.019,0.021,0.031,0.070,0.056,0.056,0.050,0.060,0.018,0.016,0.015,0.016,0.013",31.500000000000007,1.0,True,f158b5922e83a27151a1de9ef46153714e2ec06a508c4277a65f0c01f0fcc949
discovery,3,scheduled_rotation_forward__g99300000__t016,scheduled_rotation_forward,99300000,16,99410007,b0.75_a0.25,0.75,0.25,614654599.2863568,461.0,0.5411307209093629,23.625,"0.049,0.048,0.051,0.056,0.055,0.032,0.020,0.020,0.027,0.034,0.060,0.052,0.052,0.049,0.055,0.025,0.019,0.018,0.015,0.014",31.500000000000007,1.0,True,f158b5922e83a27151a1de9ef46153714e2ec06a508c4277a65f0c01f0fcc949
discovery,3,scheduled_rotation_forward__g99300000__t016,scheduled_rotation_forward,99300000,16,99410007,b0.75_a0.50,0.75,0.5,616409782.7190535,464.0,0.5402333233622495,23.624999982118606,"0.050,0.050,0.052,0.053,0.052,0.037,0.021,0.020,0.033,0.036,0.049,0.048,0.049,0.047,0.050,0.032,0.021,0.021,0.015,0.014",31.500000000000007,1.0,True,f158b5922e83a27151a1de9ef46153714e2ec06a508c4277a65f0c01f0fcc949
discovery,3,scheduled_rotation_forward__g99300000__t016,scheduled_rotation_forward,99300000,16,99410007,b0.75_a0.75,0.75,0.75,617389661.356033,466.0,0.539934190846545,23.625000786781314,"0.051,0.051,0.052,0.049,0.049,0.041,0.022,0.021,0.038,0.039,0.038,0.044,0.046,0.046,0.046,0.039,0.024,0.024,0.015,0.015",31.500000000000007,1.0,True,f158b5922e83a27151a1de9ef46153714e2ec06a508c4277a65f0c01f0fcc949
discovery,3,scheduled_rotation_forward__g99300000__t016,scheduled_rotation_forward,99300000,16,99410007,b0.75_a1.00,0.75,1.0,617335346.8667891,466.0,0.539934190846545,23.62500010728836,"0.052,0.053,0.053,0.046,0.046,0.046,0.022,0.022,0.044,0.041,0.028,0.041,0.043,0.044,0.041,0.045,0.026,0.027,0.015,0.015",31.500000000000007,1.0,True,f158b5922e83a27151a1de9ef46153714e2ec06a508c4277a65f0c01f0fcc949
discovery,3,scheduled_rotation_forward__g99300000__t016,scheduled_rotation_forward,99300000,16,99410007,b1.00_a0.00,1.0,0.0,609645002.7571762,452.0,0.5447203110978164,31.499999999999996,"0.065,0.062,0.067,0.080,0.077,0.037,0.026,0.025,0.028,0.041,0.094,0.074,0.074,0.067,0.080,0.024,0.022,0.019,0.021,0.017",31.500000000000007,1.0,False,f158b5922e83a27151a1de9ef46153714e2ec06a508c4277a65f0c01f0fcc949
discovery,3,scheduled_rotation_forward__g99300000__t016,scheduled_rotation_forward,99300000,16,99410007,b1.00_a0.25,1.0,0.25,609367173.3045896,452.0,0.5447203110978164,31.500000000000007,"0.066,0.064,0.068,0.075,0.073,0.043,0.027,0.026,0.036,0.045,0.079,0.069,0.070,0.065,0.073,0.033,0.025,0.023,0.020,0.018",31.500000000000007,1.0,False,f158b5922e83a27151a1de9ef46153714e2ec06a508c4277a65f0c01f0fcc949
discovery,3,scheduled_rotation_forward__g99300000__t016,scheduled_rotation_forward,99300000,16,99410007,b1.00_a0.50,1.0,0.5,610621825.9066048,454.0,0.543822913550703,31.499999427795412,"0.067,0.066,0.069,0.071,0.069,0.049,0.028,0.027,0.043,0.048,0.065,0.064,0.065,0.063,0.067,0.042,0.028,0.028,0.020,0.019",31.500000000000007,1.0,True,f158b5922e83a27151a1de9ef46153714e2ec06a508c4277a65f0c01f0fcc949
discovery,3,scheduled_rotation_forward__g99300000__t016,scheduled_rotation_forward,99300000,16,99410007,b1.00_a0.75,1.0,0.75,614866660.7841067,461.0,0.5420281184564762,31.49999969601631,"0.068,0.068,0.070,0.066,0.065,0.055,0.029,0.028,0.051,0.052,0.051,0.059,0.061,0.061,0.061,0.051,0.032,0.032,0.020,0.020",31.500000000000007,1.0,True,f158b5922e83a27151a1de9ef46153714e2ec06a508c4277a65f0c01f0fcc949
discovery,3,scheduled_rotation_forward__g99300000__t016,scheduled_rotation_forward,99300000,16,99410007,b1.00_a1.00,1.0,1.0,614948383.001161,461.0,0.5420281184564762,31.500000000000007,"0.070,0.070,0.071,0.061,0.061,0.061,0.030,0.029,0.059,0.055,0.037,0.054,0.057,0.059,0.055,0.061,0.035,0.036,0.020,0.021",31.500000000000007,1.0,False,f158b5922e83a27151a1de9ef46153714e2ec06a508c4277a65f0c01f0fcc949
discovery,4,scheduled_rotation_forward__g99300000__t024,scheduled_rotation_forward,99300000,24,99410008,b0.75_a0.00,0.75,0.0,702321068.211696,563.0,0.5465994962216625,23.62499996423721,"0.041,0.054,0.047,0.051,0.060,0.012,0.018,0.013,0.013,0.021,0.063,0.059,0.069,0.066,0.051,0.019,0.025,0.019,0.020,0.027",31.500000000000007,1.0,True,b1999bb9729245cb63dbaf37dfdf06d759a47bdf92c82f5062bd37d5040b21bd
discovery,4,scheduled_rotation_forward__g99300000__t024,scheduled_rotation_forward,99300000,24,99410008,b0.75_a0.25,0.75,0.25,703187987.5533884,565.0,0.5461415159148156,23.6249997317791,"0.044,0.052,0.048,0.049,0.054,0.020,0.017,0.015,0.020,0.025,0.054,0.052,0.064,0.062,0.051,0.028,0.026,0.022,0.021,0.025",31.500000000000007,1.0,True,b1999bb9729245cb63dbaf37dfdf06d759a47bdf92c82f5062bd37d5040b21bd
discovery,4,scheduled_rotation_forward__g99300000__t024,scheduled_rotation_forward,99300000,24,99410008,b0.75_a0.50,0.75,0.5,703107887.8750122,565.0,0.5461415159148156,23.62500016093254,"0.046,0.050,0.049,0.047,0.049,0.028,0.016,0.017,0.027,0.029,0.045,0.046,0.058,0.057,0.052,0.036,0.027,0.025,0.022,0.024",31.500000000000007,1.0,True,b1999bb9729245cb63dbaf37dfdf06d759a47bdf92c82f5062bd37d5040b21bd
discovery,4,scheduled_rotation_forward__g99300000__t024,scheduled_rotation_forward,99300000,24,99410008,b0.75_a0.75,0.75,0.75,703290013.0994483,566.0,0.5459125257613923,23.62500017881394,"0.049,0.049,0.051,0.045,0.043,0.036,0.014,0.018,0.034,0.033,0.037,0.039,0.052,0.052,0.052,0.045,0.029,0.027,0.023,0.023",31.500000000000007,1.0,True,b1999bb9729245cb63dbaf37dfdf06d759a47bdf92c82f5062bd37d5040b21bd
discovery,4,scheduled_rotation_forward__g99300000__t024,scheduled_rotation_forward,99300000,24,99410008,b0.75_a1.00,0.75,1.0,702885375.991454,566.0,0.5461415159148156,23.625000178813934,"0.051,0.047,0.052,0.043,0.037,0.044,0.013,0.020,0.041,0.037,0.028,0.033,0.046,0.047,0.052,0.053,0.030,0.030,0.024,0.022",31.500000000000007,1.0,True,b1999bb9729245cb63dbaf37dfdf06d759a47bdf92c82f5062bd37d5040b21bd
discovery,4,scheduled_rotation_forward__g99300000__t024,scheduled_rotation_forward,99300000,24,99410008,b1.00_a0.00,1.0,0.0,696421591.7272166,554.0,0.5491183879093199,31.499999642372135,"0.055,0.072,0.062,0.067,0.080,0.017,0.025,0.018,0.017,0.028,0.084,0.078,0.092,0.089,0.068,0.026,0.033,0.026,0.027,0.035",31.500000000000007,1.0,True,b1999bb9729245cb63dbaf37dfdf06d759a47bdf92c82f5062bd37d5040b21bd
discovery,4,scheduled_rotation_forward__g99300000__t024,scheduled_rotation_forward,99300000,24,99410008,b1.00_a0.25,1.0,0.25,697645045.5311719,556.0,0.5486604076024731,31.5,"0.058,0.070,0.064,0.065,0.072,0.027,0.023,0.020,0.027,0.034,0.072,0.070,0.085,0.082,0.069,0.037,0.035,0.029,0.028,0.034",31.500000000000007,1.0,False,b1999bb9729245cb63dbaf37dfdf06d759a47bdf92c82f5062bd37d5040b21bd
discovery,4,scheduled_rotation_forward__g99300000__t024,scheduled_rotation_forward,99300000,24,99410008,b1.00_a0.50,1.0,0.5,698656975.8096002,559.0,0.5482024272956263,31.499999910593036,"0.061,0.067,0.066,0.063,0.065,0.037,0.021,0.022,0.036,0.039,0.061,0.061,0.077,0.076,0.069,0.048,0.036,0.033,0.029,0.032",31.500000000000007,1.0,True,b1999bb9729245cb63dbaf37dfdf06d759a47bdf92c82f5062bd37d5040b21bd
discovery,4,scheduled_rotation_forward__g99300000__t024,scheduled_rotation_forward,99300000,24,99410008,b1.00_a0.75,1.0,0.75,699131310.2317044,560.0,0.5479734371422029,31.499999928474427,"0.065,0.065,0.068,0.060,0.057,0.048,0.019,0.024,0.045,0.045,0.049,0.052,0.069,0.069,0.069,0.060,0.038,0.036,0.030,0.030",31.500000000000007,1.0,True,b1999bb9729245cb63dbaf37dfdf06d759a47bdf92c82f5062bd37d5040b21bd
discovery,4,scheduled_rotation_forward__g99300000__t024,scheduled_rotation_forward,99300000,24,99410008,b1.00_a1.00,1.0,1.0,698971885.1477889,560.0,0.5479734371422029,31.50000000000001,"0.068,0.062,0.069,0.058,0.049,0.058,0.018,0.027,0.054,0.050,0.037,0.044,0.062,0.063,0.070,0.071,0.040,0.040,0.032,0.029",31.500000000000007,1.0,False,b1999bb9729245cb63dbaf37dfdf06d759a47bdf92c82f5062bd37d5040b21bd
discovery,4,scheduled_rotation_forward__g99300000__t024,scheduled_rotation_forward,99300000,24,99410009,b0.75_a0.00,0.75,0.0,688427477.4821287,562.0,0.547294224647567,23.62499996423721,"0.041,0.054,0.047,0.051,0.060,0.012,0.018,0.013,0.013,0.021,0.063,0.059,0.069,0.066,0.051,0.019,0.025,0.019,0.020,0.027",31.500000000000007,1.0,True,9747ecc2fe4ad20a43a5212f777c84d1413ed639ffe1d1b2f6045b6af075aeab
discovery,4,scheduled_rotation_forward__g99300000__t024,scheduled_rotation_forward,99300000,24,99410009,b0.75_a0.25,0.75,0.25,687694377.1401659,561.0,0.547294224647567,23.6249997317791,"0.044,0.052,0.048,0.049,0.054,0.020,0.017,0.015,0.020,0.025,0.054,0.052,0.064,0.062,0.051,0.028,0.026,0.022,0.021,0.025",31.500000000000007,1.0,True,9747ecc2fe4ad20a43a5212f777c84d1413ed639ffe1d1b2f6045b6af075aeab
discovery,4,scheduled_rotation_forward__g99300000__t024,scheduled_rotation_forward,99300000,24,99410009,b0.75_a0.50,0.75,0.5,687456543.8776214,561.0,0.547294224647567,23.62500016093254,"0.046,0.050,0.049,0.047,0.049,0.028,0.016,0.017,0.027,0.029,0.045,0.046,0.058,0.057,0.052,0.036,0.027,0.025,0.022,0.024",31.500000000000007,1.0,True,9747ecc2fe4ad20a43a5212f777c84d1413ed639ffe1d1b2f6045b6af075aeab
discovery,4,scheduled_rotation_forward__g99300000__t024,scheduled_rotation_forward,99300000,24,99410009,b0.75_a0.75,0.75,0.75,685256953.9762121,558.0,0.5477489768076398,23.62500017881394,"0.049,0.049,0.051,0.045,0.043,0.036,0.014,0.018,0.034,0.033,0.037,0.039,0.052,0.052,0.052,0.045,0.029,0.027,0.023,0.023",31.500000000000007,1.0,True,9747ecc2fe4ad20a43a5212f777c84d1413ed639ffe1d1b2f6045b6af075aeab
discovery,4,scheduled_rotation_forward__g99300000__t024,scheduled_rotation_forward,99300000,24,99410009,b0.75_a1.00,0.75,1.0,684852633.7512766,558.0,0.5479763528876762,23.625000178813934,"0.051,0.047,0.052,0.043,0.037,0.044,0.013,0.020,0.041,0.037,0.028,0.033,0.046,0.047,0.052,0.053,0.030,0.030,0.024,0.022",31.500000000000007,1.0,True,9747ecc2fe4ad20a43a5212f777c84d1413ed639ffe1d1b2f6045b6af075aeab
discovery,4,scheduled_rotation_forward__g99300000__t024,scheduled_rotation_forward,99300000,24,99410009,b1.00_a0.00,1.0,0.0,682581429.2266493,552.0,0.55025011368804,31.499999642372135,"0.055,0.072,0.062,0.067,0.080,0.017,0.025,0.018,0.017,0.028,0.084,0.078,0.092,0.089,0.068,0.026,0.033,0.026,0.027,0.035",31.500000000000007,1.0,True,9747ecc2fe4ad20a43a5212f777c84d1413ed639ffe1d1b2f6045b6af075aeab
discovery,4,scheduled_rotation_forward__g99300000__t024,scheduled_rotation_forward,99300000,24,99410009,b1.00_a0.25,1.0,0.25,683151149.158296,553.0,0.5497953615279673,31.5,"0.058,0.070,0.064,0.065,0.072,0.027,0.023,0.020,0.027,0.034,0.072,0.070,0.085,0.082,0.069,0.037,0.035,0.029,0.028,0.034",31.500000000000007,1.0,False,9747ecc2fe4ad20a43a5212f777c84d1413ed639ffe1d1b2f6045b6af075aeab
discovery,4,scheduled_rotation_forward__g99300000__t024,scheduled_rotation_forward,99300000,24,99410009,b1.00_a0.50,1.0,0.5,682564497.7756732,553.0,0.5495679854479308,31.499999910593036,"0.061,0.067,0.066,0.063,0.065,0.037,0.021,0.022,0.036,0.039,0.061,0.061,0.077,0.076,0.069,0.048,0.036,0.033,0.029,0.032",31.500000000000007,1.0,True,9747ecc2fe4ad20a43a5212f777c84d1413ed639ffe1d1b2f6045b6af075aeab
discovery,4,scheduled_rotation_forward__g99300000__t024,scheduled_rotation_forward,99300000,24,99410009,b1.00_a0.75,1.0,0.75,682452823.2899508,554.0,0.5493406093678945,31.499999928474427,"0.065,0.065,0.068,0.060,0.057,0.048,0.019,0.024,0.045,0.045,0.049,0.052,0.069,0.069,0.069,0.060,0.038,0.036,0.030,0.030",31.500000000000007,1.0,True,9747ecc2fe4ad20a43a5212f777c84d1413ed639ffe1d1b2f6045b6af075aeab
discovery,4,scheduled_rotation_forward__g99300000__t024,scheduled_rotation_forward,99300000,24,99410009,b1.00_a1.00,1.0,1.0,683099935.712787,555.0,0.5491132332878581,31.50000000000001,"0.068,0.062,0.069,0.058,0.049,0.058,0.018,0.027,0.054,0.050,0.037,0.044,0.062,0.063,0.070,0.071,0.040,0.040,0.032,0.029",31.500000000000007,1.0,False,9747ecc2fe4ad20a43a5212f777c84d1413ed639ffe1d1b2f6045b6af075aeab
discovery,5,scheduled_rotation_forward__g99300000__t032,scheduled_rotation_forward,99300000,32,99410010,b0.75_a0.00,0.75,0.0,840831086.5035985,684.0,0.5505068790731354,23.6250002682209,"0.048,0.061,0.056,0.065,0.062,0.018,0.012,0.010,0.010,0.019,0.033,0.035,0.049,0.065,0.055,0.050,0.024,0.024,0.027,0.027",31.500000000000007,1.0,True,248e563720e4f8a517127ad1d402339c6530594183a7d405e97401ba8297a398
discovery,5,scheduled_rotation_forward__g99300000__t032,scheduled_rotation_forward,99300000,32,99410010,b0.75_a0.25,0.75,0.25,840788478.7640779,684.0,0.5505068790731354,23.624999642372135,"0.051,0.059,0.057,0.061,0.058,0.025,0.012,0.012,0.013,0.019,0.030,0.032,0.051,0.061,0.055,0.050,0.026,0.024,0.026,0.027",31.500000000000007,1.0,True,248e563720e4f8a517127ad1d402339c6530594183a7d405e97401ba8297a398
discovery,5,scheduled_rotation_forward__g99300000__t032,scheduled_rotation_forward,99300000,32,99410010,b0.75_a0.50,0.75,0.5,840936012.8643514,684.0,0.5505068790731354,23.62499976754188,"0.054,0.058,0.057,0.057,0.054,0.032,0.012,0.014,0.017,0.020,0.028,0.028,0.053,0.058,0.055,0.049,0.028,0.024,0.026,0.026",31.500000000000007,1.0,True,248e563720e4f8a517127ad1d402339c6530594183a7d405e97401ba8297a398
discovery,5,scheduled_rotation_forward__g99300000__t032,scheduled_rotation_forward,99300000,32,99410010,b0.75_a0.75,0.75,0.75,841831159.7487446,686.0,0.5503258508327299,23.62499991059303,"0.057,0.057,0.058,0.053,0.050,0.039,0.012,0.016,0.021,0.021,0.025,0.024,0.054,0.054,0.054,0.048,0.030,0.024,0.025,0.025",31.500000000000007,1.0,True,248e563720e4f8a517127ad1d402339c6530594183a7d405e97401ba8297a398
discovery,5,scheduled_rotation_forward__g99300000__t032,scheduled_rotation_forward,99300000,32,99410010,b0.75_a1.00,0.75,1.0,842603000.1575627,687.0,0.5499637943519189,23.624999803304675,"0.060,0.056,0.058,0.049,0.046,0.046,0.012,0.018,0.025,0.022,0.022,0.020,0.056,0.051,0.054,0.048,0.032,0.024,0.025,0.025",31.500000000000007,1.0,True,248e563720e4f8a517127ad1d402339c6530594183a7d405e97401ba8297a398
discovery,5,scheduled_rotation_forward__g99300000__t032,scheduled_rotation_forward,99300000,32,99410010,b1.00_a0.00,1.0,0.0,836406146.3074408,677.0,0.5524981897175959,31.49999907016754,"0.064,0.081,0.075,0.086,0.083,0.024,0.016,0.013,0.013,0.025,0.044,0.047,0.065,0.086,0.074,0.067,0.032,0.033,0.036,0.036",31.500000000000007,1.0,True,248e563720e4f8a517127ad1d402339c6530594183a7d405e97401ba8297a398
discovery,5,scheduled_rotation_forward__g99300000__t032,scheduled_rotation_forward,99300000,32,99410010,b1.00_a0.25,1.0,0.25,836284249.1498027,677.0,0.5524981897175959,31.500000000000004,"0.068,0.079,0.076,0.081,0.077,0.033,0.016,0.016,0.018,0.026,0.041,0.042,0.068,0.082,0.074,0.066,0.034,0.032,0.035,0.036",31.500000000000007,1.0,False,248e563720e4f8a517127ad1d402339c6530594183a7d405e97401ba8297a398
discovery,5,scheduled_rotation_forward__g99300000__t032,scheduled_rotation_forward,99300000,32,99410010,b1.00_a0.50,1.0,0.5,836871962.2213047,678.0,0.5523171614771905,31.50000000000001,"0.072,0.078,0.076,0.076,0.072,0.043,0.016,0.019,0.023,0.027,0.037,0.037,0.070,0.077,0.073,0.065,0.037,0.032,0.035,0.035",31.500000000000007,1.0,False,248e563720e4f8a517127ad1d402339c6530594183a7d405e97401ba8297a398
discovery,5,scheduled_rotation_forward__g99300000__t032,scheduled_rotation_forward,99300000,32,99410010,b1.00_a0.75,1.0,0.75,836829235.572554,678.0,0.5523171614771905,31.49999932050705,"0.076,0.076,0.077,0.070,0.067,0.052,0.016,0.022,0.028,0.028,0.033,0.032,0.073,0.073,0.073,0.065,0.040,0.032,0.034,0.034",31.500000000000007,1.0,True,248e563720e4f8a517127ad1d402339c6530594183a7d405e97401ba8297a398
discovery,5,scheduled_rotation_forward__g99300000__t032,scheduled_rotation_forward,99300000,32,99410010,b1.00_a1.00,1.0,1.0,837691221.9326988,679.0,0.5521361332367849,31.500000000000007,"0.080,0.075,0.078,0.065,0.061,0.061,0.017,0.024,0.033,0.029,0.030,0.027,0.075,0.068,0.072,0.064,0.043,0.032,0.033,0.033",31.500000000000007,1.0,False,248e563720e4f8a517127ad1d402339c6530594183a7d405e97401ba8297a398
discovery,5,scheduled_rotation_forward__g99300000__t032,scheduled_rotation_forward,99300000,32,99410011,b0.75_a0.00,0.75,0.0,828188806.0332463,642.0,0.5402546171776941,23.6250002682209,"0.048,0.061,0.056,0.065,0.062,0.018,0.012,0.010,0.010,0.019,0.033,0.035,0.049,0.065,0.055,0.050,0.024,0.024,0.027,0.027",31.500000000000007,1.0,True,816015f2000cc9dcf330f88a3dafaca813b1326d3666a524188a6846c97961f7
