training_seed,scenario,step,configured_horizon,horizon,candidate_index,candidate_label,executed_action_id,discovery_seed_start,discovery_replications,discovery_total_cost,discovery_cost_advantage,validation_seed_start,validation_replications,validation_total_cost,validation_cost_advantage
62,routing_persistent_hotspot_cluster3,8,remaining,44,3,specimen_transfer:+1x0.1,d786022b7002d2ca,105000810,3,2631507397.495665,-5899991.327974796,109000810,5,2409290425.2205935,-7285907.588079929
62,routing_persistent_hotspot_cluster3,8,remaining,44,4,specimen_transfer:-1x0.1,df355a9f7ba8483f,105000810,3,2623925453.8197126,1681952.3479776382,109000810,5,2399997092.6481757,2007424.9843378067
62,routing_persistent_hotspot_cluster3,9,4,4,0,mdl2,0d601d874b2fa007,105000900,3,164072415.35909885,0.0,109000900,5,169574585.66565126,0.0
62,routing_persistent_hotspot_cluster3,9,4,4,1,specimen_transfer:+1x0.05,de57dc881fb32bbd,105000900,3,161959336.93086028,2113078.4282385707,109000900,5,167183860.30509678,2390725.3605544865
62,routing_persistent_hotspot_cluster3,9,4,4,2,specimen_transfer:-1x0.05,1924b589507e43a0,105000900,3,165616376.12003982,-1543960.760940969,109000900,5,171374995.93549013,-1800410.2698388696
62,routing_persistent_hotspot_cluster3,9,4,4,3,specimen_transfer:+1x0.1,bb73b326f5510c4b,105000900,3,159934137.4495736,4138277.9095252454,109000900,5,165275759.26079625,4298826.404855013
62,routing_persistent_hotspot_cluster3,9,4,4,4,specimen_transfer:-1x0.1,85ed674a2397fc33,105000900,3,167573438.12504464,-3501022.765945792,109000900,5,174942007.66568655,-5367422.000035286
62,routing_persistent_hotspot_cluster3,9,remaining,43,0,mdl2,0d601d874b2fa007,105000910,3,2338604891.5656548,0.0,109000910,5,2499715299.4568763,0.0
62,routing_persistent_hotspot_cluster3,9,remaining,43,1,specimen_transfer:+1x0.05,de57dc881fb32bbd,105000910,3,2335412739.039493,3192152.5261616707,109000910,5,2502959040.179019,-3243740.7221426964
62,routing_persistent_hotspot_cluster3,9,remaining,43,2,specimen_transfer:-1x0.05,1924b589507e43a0,105000910,3,2336254643.168838,2350248.3968167305,109000910,5,2499223741.833252,491557.6236243248
62,routing_persistent_hotspot_cluster3,9,remaining,43,3,specimen_transfer:+1x0.1,bb73b326f5510c4b,105000910,3,2341212402.3602014,-2607510.794546604,109000910,5,2508553142.7458854,-8837843.289009094
62,routing_persistent_hotspot_cluster3,9,remaining,43,4,specimen_transfer:-1x0.1,85ed674a2397fc33,105000910,3,2336345063.262031,2259828.3036236763,109000910,5,2494994712.223597,4720587.233279228
62,routing_persistent_hotspot_cluster3,10,4,4,0,mdl2,8e79efa7d3d90e2b,105001000,3,193380531.04683027,0.0,109001000,5,191517272.88426736,0.0
62,routing_persistent_hotspot_cluster3,10,4,4,1,specimen_transfer:+1x0.05,57735615dfb6def4,105001000,3,193437136.79641172,-56605.749581456184,109001000,5,191282613.0938745,234659.79039284587
62,routing_persistent_hotspot_cluster3,10,4,4,2,specimen_transfer:-1x0.05,cd6d7ca96a899f51,105001000,3,196076017.77744392,-2695486.730613649,109001000,5,193779155.3008469,-2261882.4165795445
62,routing_persistent_hotspot_cluster3,10,4,4,3,specimen_transfer:+1x0.1,d67f490fe1347fb4,105001000,3,192762044.06137943,618486.985450834,109001000,5,190669527.55517125,847745.3290961087
62,routing_persistent_hotspot_cluster3,10,4,4,4,specimen_transfer:-1x0.1,1cfcdfff09a30218,105001000,3,196902839.80789602,-3522308.7610657513,109001000,5,194768147.02890462,-3250874.144637257
62,routing_persistent_hotspot_cluster3,10,remaining,42,0,mdl2,8e79efa7d3d90e2b,105001010,3,2703970322.783832,0.0,109001010,5,2310475686.2575274,0.0
62,routing_persistent_hotspot_cluster3,10,remaining,42,1,specimen_transfer:+1x0.05,57735615dfb6def4,105001010,3,2702927823.493633,1042499.2901992798,109001010,5,2312724907.197912,-2249220.940384865
62,routing_persistent_hotspot_cluster3,10,remaining,42,2,specimen_transfer:-1x0.05,cd6d7ca96a899f51,105001010,3,2698239851.311466,5730471.472365856,109001010,5,2307637981.928094,2837704.329433441
62,routing_persistent_hotspot_cluster3,10,remaining,42,3,specimen_transfer:+1x0.1,d67f490fe1347fb4,105001010,3,2700883371.178812,3086951.6050200462,109001010,5,2313212654.315225,-2736968.057697773
62,routing_persistent_hotspot_cluster3,10,remaining,42,4,specimen_transfer:-1x0.1,1cfcdfff09a30218,105001010,3,2696956873.2449775,7013449.538854599,109001010,5,2306633942.8852897,3841743.3722376823
62,routing_persistent_hotspot_cluster3,11,4,4,0,mdl2,0c751cde1be8763b,105001100,3,241655427.17782745,0.0,109001100,5,238723483.929979,0.0
62,routing_persistent_hotspot_cluster3,11,4,4,1,specimen_transfer:+1x0.05,e481e15a9902697c,105001100,3,239892172.6743624,1763254.5034650564,109001100,5,236994050.50776824,1729433.422210753
62,routing_persistent_hotspot_cluster3,11,4,4,2,specimen_transfer:-1x0.05,569b3b64d0d2d095,105001100,3,244059516.13279095,-2404088.9549635053,109001100,5,241430434.30253845,-2706950.372559458
62,routing_persistent_hotspot_cluster3,11,4,4,3,specimen_transfer:+1x0.1,a93ed09734416400,105001100,3,238683131.9699142,2972295.2079132497,109001100,5,235807038.99155766,2916444.938421339
62,routing_persistent_hotspot_cluster3,11,4,4,4,specimen_transfer:-1x0.1,37798054495908be,105001100,3,245787207.32330415,-4131780.145476699,109001100,5,243430026.50660133,-4706542.576622337
62,routing_persistent_hotspot_cluster3,11,remaining,41,0,mdl2,0c751cde1be8763b,105001110,3,2552216266.29094,0.0,109001110,5,2625433772.1388516,0.0
62,routing_persistent_hotspot_cluster3,11,remaining,41,1,specimen_transfer:+1x0.05,e481e15a9902697c,105001110,3,2554732980.986516,-2516714.695576191,109001110,5,2629167214.639067,-3733442.5002155304
62,routing_persistent_hotspot_cluster3,11,remaining,41,2,specimen_transfer:-1x0.05,569b3b64d0d2d095,105001110,3,2546957765.7132926,5258500.577647209,109001110,5,2624501826.604723,931945.5341286659
62,routing_persistent_hotspot_cluster3,11,remaining,41,3,specimen_transfer:+1x0.1,a93ed09734416400,105001110,3,2558522718.515624,-6306452.224684238,109001110,5,2631267929.172942,-5834157.034090519
62,routing_persistent_hotspot_cluster3,11,remaining,41,4,specimen_transfer:-1x0.1,37798054495908be,105001110,3,2543330930.956068,8885335.334871769,109001110,5,2620976093.9950285,4457678.143823147
62,routing_persistent_hotspot_cluster3,12,4,4,0,mdl2,46bbc10f4ea1bd40,105001200,3,246524662.8949757,0.0,109001200,5,245038395.74844694,0.0
62,routing_persistent_hotspot_cluster3,12,4,4,1,specimen_transfer:+1x0.05,663bf4348b921728,105001200,3,245567945.1028416,956717.7921341062,109001200,5,244054200.62186703,984195.1265799105
62,routing_persistent_hotspot_cluster3,12,4,4,2,specimen_transfer:-1x0.05,45a78a88ad04dd0e,105001200,3,248131330.38645473,-1606667.4914790392,109001200,5,246463962.9499503,-1425567.2015033662
62,routing_persistent_hotspot_cluster3,12,4,4,3,specimen_transfer:+1x0.1,8cc4baa269291962,105001200,3,244460846.60036787,2063816.2946078181,109001200,5,242924497.813479,2113897.934967935
62,routing_persistent_hotspot_cluster3,12,4,4,4,specimen_transfer:-1x0.1,83e134da06e00751,105001200,3,249442222.17350212,-2917559.2785264254,109001200,5,247645731.1529416,-2607335.404494673
62,routing_persistent_hotspot_cluster3,12,remaining,40,0,mdl2,46bbc10f4ea1bd40,105001210,3,2549971150.014666,0.0,109001210,5,2546886584.3694434,0.0
62,routing_persistent_hotspot_cluster3,12,remaining,40,1,specimen_transfer:+1x0.05,663bf4348b921728,105001210,3,2548820286.642839,1150863.3718271255,109001210,5,2547850299.4360867,-963715.0666432381
62,routing_persistent_hotspot_cluster3,12,remaining,40,2,specimen_transfer:-1x0.05,45a78a88ad04dd0e,105001210,3,2548537880.001494,1433270.0131721497,109001210,5,2545821381.645558,1065202.7238855362
62,routing_persistent_hotspot_cluster3,12,remaining,40,3,specimen_transfer:+1x0.1,8cc4baa269291962,105001210,3,2546728060.211224,3243089.8034420013,109001210,5,2544703105.3879733,2183478.981470108
62,routing_persistent_hotspot_cluster3,12,remaining,40,4,specimen_transfer:-1x0.1,83e134da06e00751,105001210,3,2542934631.6563153,7036518.358350754,109001210,5,2543387959.463702,3498624.9057412148
62,routing_persistent_hotspot_cluster3,13,4,4,0,mdl2,a5c98dded3dd42ec,105001300,3,245593658.8388139,0.0,109001300,5,243585757.7947858,0.0
62,routing_persistent_hotspot_cluster3,13,4,4,1,specimen_transfer:+1x0.05,f13e0889b0581492,105001300,3,244555255.8340476,1038403.0047663152,109001300,5,242555720.09482113,1030037.6999646723
62,routing_persistent_hotspot_cluster3,13,4,4,2,specimen_transfer:-1x0.05,d218420a8aff1bc4,105001300,3,249797758.5186523,-4204099.679838389,109001300,5,246877483.226056,-3291725.431270212
62,routing_persistent_hotspot_cluster3,13,4,4,3,specimen_transfer:+1x0.1,ee1817c40626cff5,105001300,3,243312883.13630128,2280775.702512622,109001300,5,241481824.25896463,2103933.5358211696
62,routing_persistent_hotspot_cluster3,13,4,4,4,specimen_transfer:-1x0.1,81a1f136d7ff85ed,105001300,3,250583341.52943125,-4989682.690617353,109001300,5,247846633.91225195,-4260876.117466152
62,routing_persistent_hotspot_cluster3,13,remaining,39,0,mdl2,a5c98dded3dd42ec,105001310,3,2428530379.9152813,0.0,109001310,5,2403741009.3772116,0.0
62,routing_persistent_hotspot_cluster3,13,remaining,39,1,specimen_transfer:+1x0.05,f13e0889b0581492,105001310,3,2427860040.998014,670338.9172673225,109001310,5,2403411606.3729467,329403.00426483154
62,routing_persistent_hotspot_cluster3,13,remaining,39,2,specimen_transfer:-1x0.05,d218420a8aff1bc4,105001310,3,2430737157.6733723,-2206777.758090973,109001310,5,2405415607.126981,-1674597.7497692108
62,routing_persistent_hotspot_cluster3,13,remaining,39,3,specimen_transfer:+1x0.1,ee1817c40626cff5,105001310,3,2426145351.7151356,2385028.2001457214,109001310,5,2402114131.4482894,1626877.9289221764
62,routing_persistent_hotspot_cluster3,13,remaining,39,4,specimen_transfer:-1x0.1,81a1f136d7ff85ed,105001310,3,2432188612.192016,-3658232.276734829,109001310,5,2406854851.660047,-3113842.2828354836
62,routing_persistent_hotspot_cluster3,14,4,4,0,mdl2,bc75732ba1ac62e5,105001400,3,255359443.23759246,0.0,109001400,5,255589508.2719837,0.0
62,routing_persistent_hotspot_cluster3,14,4,4,1,specimen_transfer:+1x0.05,2e138e6e8c42c281,105001400,3,255163568.3051963,195874.93239617348,109001400,5,255438580.49847832,150927.7735053897
62,routing_persistent_hotspot_cluster3,14,4,4,2,specimen_transfer:-1x0.05,e9a13cfb34b0e756,105001400,3,257390419.07769307,-2030975.8401006162,109001400,5,257196538.40139294,-1607030.1294092238
62,routing_persistent_hotspot_cluster3,14,4,4,3,specimen_transfer:+1x0.1,81e75a27270ab5cd,105001400,3,254874006.55495188,485436.6826405823,109001400,5,254838543.25879556,750965.0131881535
62,routing_persistent_hotspot_cluster3,14,4,4,4,specimen_transfer:-1x0.1,51a437b8a5a13577,105001400,3,259616361.4404497,-4256918.202857256,109001400,5,258699357.19524512,-3109848.923261404
62,routing_persistent_hotspot_cluster3,14,remaining,38,0,mdl2,bc75732ba1ac62e5,105001410,3,2331283910.241961,0.0,109001410,5,2485585583.6928115,0.0
62,routing_persistent_hotspot_cluster3,14,remaining,38,1,specimen_transfer:+1x0.05,2e138e6e8c42c281,105001410,3,2330496719.5736876,787190.668273449,109001410,5,2485695938.413851,-110354.7210392952
62,routing_persistent_hotspot_cluster3,14,remaining,38,2,specimen_transfer:-1x0.05,e9a13cfb34b0e756,105001410,3,2334465811.0320735,-3181900.7901124954,109001410,5,2483322406.732291,2263176.9605202675
62,routing_persistent_hotspot_cluster3,14,remaining,38,3,specimen_transfer:+1x0.1,81e75a27270ab5cd,105001410,3,2329346409.4666514,1937500.7753095627,109001410,5,2483610990.7294855,1974592.9633259773
62,routing_persistent_hotspot_cluster3,14,remaining,38,4,specimen_transfer:-1x0.1,51a437b8a5a13577,105001410,3,2335844212.090832,-4560301.848871231,109001410,5,2482861685.0661755,2723898.6266360283
62,routing_persistent_hotspot_cluster3,15,4,4,0,mdl2,2eeda38fb83bc8ca,105001500,3,263192200.2644392,0.0,109001500,5,261137989.7151671,0.0
62,routing_persistent_hotspot_cluster3,15,4,4,1,specimen_transfer:+1x0.05,40c2a2ef3d687628,105001500,3,264355633.51373938,-1163433.2493001819,109001500,5,262757311.77750096,-1619322.062333852
62,routing_persistent_hotspot_cluster3,15,4,4,2,specimen_transfer:-1x0.05,fe99049f9d25c092,105001500,3,264667044.39428437,-1474844.1298451722,109001500,5,262525148.09271693,-1387158.377549827
62,routing_persistent_hotspot_cluster3,15,4,4,3,specimen_transfer:+1x0.1,9b7206f7a5225861,105001500,3,263876691.87168562,-684491.6072464287,109001500,5,261873893.8220082,-735904.1068410873
62,routing_persistent_hotspot_cluster3,15,4,4,4,specimen_transfer:-1x0.1,ba5a97693bb8c60b,105001500,3,265548704.3808159,-2356504.116376698,109001500,5,263574375.87749738,-2436386.16233027
62,routing_persistent_hotspot_cluster3,15,remaining,37,0,mdl2,2eeda38fb83bc8ca,105001510,3,2209751249.93002,0.0,109001510,5,2257978530.0679483,0.0
62,routing_persistent_hotspot_cluster3,15,remaining,37,1,specimen_transfer:+1x0.05,40c2a2ef3d687628,105001510,3,2208808708.1317115,942541.7983083725,109001510,5,2254705981.5549545,3272548.5129938126
62,routing_persistent_hotspot_cluster3,15,remaining,37,2,specimen_transfer:-1x0.05,fe99049f9d25c092,105001510,3,2208406461.9528966,1344787.9771232605,109001510,5,2257076600.229002,901929.8389463425
62,routing_persistent_hotspot_cluster3,15,remaining,37,3,specimen_transfer:+1x0.1,9b7206f7a5225861,105001510,3,2207795826.2480245,1955423.6819953918,109001510,5,2253774562.4114113,4203967.656537056
62,routing_persistent_hotspot_cluster3,15,remaining,37,4,specimen_transfer:-1x0.1,ba5a97693bb8c60b,105001510,3,2207784503.0490184,1966746.8810014725,109001510,5,2255412901.15351,2565628.9144382477
62,routing_persistent_hotspot_cluster3,16,4,4,0,mdl2,0602193fc2424961,105001600,3,265218392.8270228,0.0,109001600,5,265790699.98970214,0.0
62,routing_persistent_hotspot_cluster3,16,4,4,1,specimen_transfer:+1x0.05,98ba2fd28c60da50,105001600,3,263846689.28713417,1371703.5398886204,109001600,5,264566356.6821075,1224343.3075946271
62,routing_persistent_hotspot_cluster3,16,4,4,2,specimen_transfer:-1x0.05,aae58b5ed3bfe3b6,105001600,3,265086540.98529395,131851.8417288363,109001600,5,266133596.8954242,-342896.90572205186
62,routing_persistent_hotspot_cluster3,16,4,4,3,specimen_transfer:+1x0.1,393b759576b1e76b,105001600,3,263962981.89140832,1255410.9356144667,109001600,5,264916012.233255,874687.7564471364
62,routing_persistent_hotspot_cluster3,16,4,4,4,specimen_transfer:-1x0.1,6e402dbeff05a8df,105001600,3,266408010.4883962,-1189617.6613734066,109001600,5,267473345.35331306,-1682645.3636109233
62,routing_persistent_hotspot_cluster3,16,remaining,36,0,mdl2,0602193fc2424961,105001610,3,2212445204.496922,0.0,109001610,5,2170456754.6781335,0.0
62,routing_persistent_hotspot_cluster3,16,remaining,36,1,specimen_transfer:+1x0.05,98ba2fd28c60da50,105001610,3,2211839636.1250873,605568.371834755,109001610,5,2169104297.879277,1352456.7988562584
62,routing_persistent_hotspot_cluster3,16,remaining,36,2,specimen_transfer:-1x0.05,aae58b5ed3bfe3b6,105001610,3,2210130220.794642,2314983.7022800446,109001610,5,2169338336.933963,1118417.7441706657
62,routing_persistent_hotspot_cluster3,16,remaining,36,3,specimen_transfer:+1x0.1,393b759576b1e76b,105001610,3,2208198627.8538404,4246576.643081665,109001610,5,2166963956.5124693,3492798.165664196
62,routing_persistent_hotspot_cluster3,16,remaining,36,4,specimen_transfer:-1x0.1,6e402dbeff05a8df,105001610,3,2210013064.273375,2432140.223546982,109001610,5,2167597692.770253,2859061.9078803062
62,routing_persistent_hotspot_cluster3,17,4,4,0,mdl2,897bc3f6f9bd47e2,105001700,3,265560239.11767808,0.0,109001700,5,265561332.71792698,0.0
62,routing_persistent_hotspot_cluster3,17,4,4,1,specimen_transfer:+1x0.05,0140b733f6c6ade6,105001700,3,264802886.80359015,757352.3140879273,109001700,5,264588986.10200825,972346.6159187257
62,routing_persistent_hotspot_cluster3,17,4,4,2,specimen_transfer:-1x0.05,10ce35e41f249b04,105001700,3,265937977.82606792,-377738.70838984847,109001700,5,265240808.7067325,320524.01119446754
62,routing_persistent_hotspot_cluster3,17,4,4,3,specimen_transfer:+1x0.1,3cd8f12fda737200,105001700,3,264549100.56611732,1011138.5515607595,109001700,5,264095401.8295873,1465930.8883396685
62,routing_persistent_hotspot_cluster3,17,4,4,4,specimen_transfer:-1x0.1,d820975c22c13fc2,105001700,3,266465220.43265685,-904981.3149787784,109001700,5,266499876.91974917,-938544.2018221915
62,routing_persistent_hotspot_cluster3,17,remaining,35,0,mdl2,897bc3f6f9bd47e2,105001710,3,2143173768.6708672,0.0,109001710,5,2163738401.841114,0.0
62,routing_persistent_hotspot_cluster3,17,remaining,35,1,specimen_transfer:+1x0.05,0140b733f6c6ade6,105001710,3,2145740603.0767803,-2566834.4059131145,109001710,5,2163656614.0176945,81787.82341957092
62,routing_persistent_hotspot_cluster3,17,remaining,35,2,specimen_transfer:-1x0.05,10ce35e41f249b04,105001710,3,2145321104.4512177,-2147335.7803504467,109001710,5,2164612566.890551,-874165.049437046
62,routing_persistent_hotspot_cluster3,17,remaining,35,3,specimen_transfer:+1x0.1,3cd8f12fda737200,105001710,3,2143862871.5691044,-689102.8982372284,109001710,5,2162033849.5616326,1704552.279481411
62,routing_persistent_hotspot_cluster3,17,remaining,35,4,specimen_transfer:-1x0.1,d820975c22c13fc2,105001710,3,2145700992.2311738,-2527223.560306549,109001710,5,2164849912.7813087,-1111510.9401946068
62,routing_persistent_hotspot_cluster3,18,4,4,0,mdl2,b1e3ebf24a90355f,105001800,3,253711594.07134938,0.0,109001800,5,249963835.87315565,0.0
62,routing_persistent_hotspot_cluster3,18,4,4,1,specimen_transfer:+1x0.05,0734cec91d7c45e7,105001800,3,253531744.8132043,179849.25814509392,109001800,5,250486319.3279628,-522483.4548071325
62,routing_persistent_hotspot_cluster3,18,4,4,2,specimen_transfer:-1x0.05,907b18009772dae7,105001800,3,257357018.49332985,-3645424.4219804704,109001800,5,254284674.14180627,-4320838.268650621
62,routing_persistent_hotspot_cluster3,18,4,4,3,specimen_transfer:+1x0.1,fc6ca2c3e8320b11,105001800,3,254808446.04938817,-1096851.9780387878,109001800,5,251364708.76826397,-1400872.8951083124
62,routing_persistent_hotspot_cluster3,18,4,4,4,specimen_transfer:-1x0.1,be2105f119e2bec2,105001800,3,258871446.6712496,-5159852.599900216,109001800,5,255462356.977532,-5498521.104376346
62,routing_persistent_hotspot_cluster3,18,remaining,34,0,mdl2,b1e3ebf24a90355f,105001810,3,2065833493.731212,0.0,109001810,5,2022804615.5373821,0.0
62,routing_persistent_hotspot_cluster3,18,remaining,34,1,specimen_transfer:+1x0.05,0734cec91d7c45e7,105001810,3,2065124848.0365505,708645.6946613789,109001810,5,2026036838.8655276,-3232223.328145504
62,routing_persistent_hotspot_cluster3,18,remaining,34,2,specimen_transfer:-1x0.05,907b18009772dae7,105001810,3,2068011890.0137177,-2178396.2825057507,109001810,5,2025155191.8827026,-2350576.345320463
62,routing_persistent_hotspot_cluster3,18,remaining,34,3,specimen_transfer:+1x0.1,fc6ca2c3e8320b11,105001810,3,2066308036.874117,-474543.1429049969,109001810,5,2025702586.845306,-2897971.307923794
62,routing_persistent_hotspot_cluster3,18,remaining,34,4,specimen_transfer:-1x0.1,be2105f119e2bec2,105001810,3,2065820643.8353167,12849.895895242691,109001810,5,2025080629.0886874,-2276013.551305294
62,routing_persistent_hotspot_cluster3,19,4,4,0,mdl2,f8d3d78b867a7f72,105001900,3,226763437.7227762,0.0,109001900,5,222592349.97425786,0.0
62,routing_persistent_hotspot_cluster3,19,4,4,1,specimen_transfer:+1x0.05,39f738d3ff1e9cd2,105001900,3,226778709.6011534,-15271.878377199173,109001900,5,221937302.21837845,655047.7558794022
62,routing_persistent_hotspot_cluster3,19,4,4,2,specimen_transfer:-1x0.05,0610e453523de671,105001900,3,228335331.63635147,-1571893.9135752618,109001900,5,224686770.43023354,-2094420.4559756815
62,routing_persistent_hotspot_cluster3,19,4,4,3,specimen_transfer:+1x0.1,fc10327d10493d4d,105001900,3,225922111.5819558,841326.1408204138,109001900,5,221232800.35647506,1359549.6177828014
62,routing_persistent_hotspot_cluster3,19,4,4,4,specimen_transfer:-1x0.1,56879720b4644174,105001900,3,229488002.90550554,-2724565.1827293336,109001900,5,225623427.10509562,-3031077.1308377683
62,routing_persistent_hotspot_cluster3,19,remaining,33,0,mdl2,f8d3d78b867a7f72,105001910,3,1847973904.076731,0.0,109001910,5,1852761147.817836,0.0
62,routing_persistent_hotspot_cluster3,19,remaining,33,1,specimen_transfer:+1x0.05,39f738d3ff1e9cd2,105001910,3,1848510090.8788202,-536186.8020892143,109001910,5,1853688122.87437,-926975.0565340519
62,routing_persistent_hotspot_cluster3,19,remaining,33,2,specimen_transfer:-1x0.05,0610e453523de671,105001910,3,1849247282.0245507,-1273377.9478197098,109001910,5,1852026380.5796647,734767.238171339
62,routing_persistent_hotspot_cluster3,19,remaining,33,3,specimen_transfer:+1x0.1,fc10327d10493d4d,105001910,3,1848059838.3817856,-85934.30505466461,109001910,5,1852109619.6040707,651528.2137653828
62,routing_persistent_hotspot_cluster3,19,remaining,33,4,specimen_transfer:-1x0.1,56879720b4644174,105001910,3,1848919257.1346433,-945353.0579123497,109001910,5,1851093620.899259,1667526.9185769558
62,routing_persistent_hotspot_cluster3,20,4,4,0,mdl2,fdfac75d00ac8ece,105002000,3,222768864.48183623,0.0,109002000,5,215663113.42803088,0.0
62,routing_persistent_hotspot_cluster3,20,4,4,1,specimen_transfer:+1x0.05,3d799b925f0e0b83,105002000,3,221318332.10641637,1450532.3754198551,109002000,5,214234492.80706573,1428620.620965153
62,routing_persistent_hotspot_cluster3,20,4,4,2,specimen_transfer:-1x0.05,8619055ef2a57e53,105002000,3,224725831.0603325,-1956966.5784962773,109002000,5,217220619.9481083,-1557506.5200774074
62,routing_persistent_hotspot_cluster3,20,4,4,3,specimen_transfer:+1x0.1,f177d4d15d036328,105002000,3,219123022.10221162,3645842.379624605,109002000,5,211500997.0985455,4162116.3294853866
62,routing_persistent_hotspot_cluster3,20,4,4,4,specimen_transfer:-1x0.1,46a5b01b4fa3c521,105002000,3,226798681.2220998,-4029816.7402635813,109002000,5,219205637.41972643,-3542523.991695553
62,routing_persistent_hotspot_cluster3,20,remaining,32,0,mdl2,fdfac75d00ac8ece,105002010,3,2020448400.5545225,0.0,109002010,5,1758468688.9555848,0.0
62,routing_persistent_hotspot_cluster3,20,remaining,32,1,specimen_transfer:+1x0.05,3d799b925f0e0b83,105002010,3,2020326027.9503555,122372.60416698456,109002010,5,1759150940.670058,-682251.7144732475
62,routing_persistent_hotspot_cluster3,20,remaining,32,2,specimen_transfer:-1x0.05,8619055ef2a57e53,105002010,3,2019734789.5192966,713611.0352258682,109002010,5,1757143645.600647,1325043.3549377918
62,routing_persistent_hotspot_cluster3,20,remaining,32,3,specimen_transfer:+1x0.1,f177d4d15d036328,105002010,3,2023226072.6601517,-2777672.1056292057,109002010,5,1760850008.1805587,-2381319.224973917
62,routing_persistent_hotspot_cluster3,20,remaining,32,4,specimen_transfer:-1x0.1,46a5b01b4fa3c521,105002010,3,2016465697.4207542,3982703.13376832,109002010,5,1753055204.060686,5413484.894898653
62,routing_persistent_hotspot_cluster3,21,4,4,0,mdl2,e6a233ff05cd1b6a,105002100,3,203847268.55913177,0.0,109002100,5,204004410.4167142,0.0
62,routing_persistent_hotspot_cluster3,21,4,4,1,specimen_transfer:+1x0.05,741629974920b0ae,105002100,3,203715512.54322472,131756.01590704918,109002100,5,203827461.75791782,176948.65879637003
62,routing_persistent_hotspot_cluster3,21,4,4,2,specimen_transfer:-1x0.05,70f07621336a57d5,105002100,3,205955837.68826672,-2108569.129134953,109002100,5,205972651.96005458,-1968241.543340385
62,routing_persistent_hotspot_cluster3,21,4,4,3,specimen_transfer:+1x0.1,7152f2e96b95ac01,105002100,3,203116788.88202485,730479.6771069169,109002100,5,203238107.9524993,766302.4642148912
62,routing_persistent_hotspot_cluster3,21,4,4,4,specimen_transfer:-1x0.1,64369be20da3af73,105002100,3,205909647.29146418,-2062378.7323324084,109002100,5,205908819.29764524,-1904408.8809310496
62,routing_persistent_hotspot_cluster3,21,remaining,31,0,mdl2,e6a233ff05cd1b6a,105002110,3,1938006423.059426,0.0,109002110,5,1635015888.747677,0.0
62,routing_persistent_hotspot_cluster3,21,remaining,31,1,specimen_transfer:+1x0.05,741629974920b0ae,105002110,3,1937747900.9448998,258522.11452627182,109002110,5,1636956089.7336724,-1940200.9859952927
62,routing_persistent_hotspot_cluster3,21,remaining,31,2,specimen_transfer:-1x0.05,70f07621336a57d5,105002110,3,1937259443.7410927,746979.3183333874,109002110,5,1633483506.305383,1532382.4422941208
62,routing_persistent_hotspot_cluster3,21,remaining,31,3,specimen_transfer:+1x0.1,7152f2e96b95ac01,105002110,3,1937141300.3021991,865122.757226944,109002110,5,1634662260.1721447,353628.57553243637
62,routing_persistent_hotspot_cluster3,21,remaining,31,4,specimen_transfer:-1x0.1,64369be20da3af73,105002110,3,1939621788.6890507,-1615365.6296246052,109002110,5,1634163402.280959,852486.4667181969
62,routing_persistent_hotspot_cluster3,22,4,4,0,mdl2,1f6b1f6b4742d373,105002200,3,188069515.19992292,0.0,109002200,5,188773705.71955472,0.0
62,routing_persistent_hotspot_cluster3,22,4,4,1,specimen_transfer:+1x0.05,cd3f084dedc7fada,105002200,3,187972173.4726088,97341.72731411457,109002200,5,188307263.78688025,466441.93267446756
62,routing_persistent_hotspot_cluster3,22,4,4,2,specimen_transfer:-1x0.05,5f817fb92f4e165b,105002200,3,188876054.34136438,-806539.1414414644,109002200,5,189021230.43472284,-247524.71516811848
62,routing_persistent_hotspot_cluster3,22,4,4,3,specimen_transfer:+1x0.1,a823fddde33316ac,105002200,3,187013393.16706702,1056122.0328558981,109002200,5,187279744.66799504,1493961.0515596867
62,routing_persistent_hotspot_cluster3,22,4,4,4,specimen_transfer:-1x0.1,de8aaf9a8147f4d3,105002200,3,190175268.28439832,-2105753.084475398,109002200,5,190121090.41434985,-1347384.6947951317
62,routing_persistent_hotspot_cluster3,22,remaining,30,0,mdl2,1f6b1f6b4742d373,105002210,3,1718065814.8270137,0.0,109002210,5,1714827280.0304828,0.0
62,routing_persistent_hotspot_cluster3,22,remaining,30,1,specimen_transfer:+1x0.05,cd3f084dedc7fada,105002210,3,1718368187.358656,-302372.53164219856,109002210,5,1714259619.6989477,567660.3315351009
62,routing_persistent_hotspot_cluster3,22,remaining,30,2,specimen_transfer:-1x0.05,5f817fb92f4e165b,105002210,3,1716275124.531245,1790690.2957687378,109002210,5,1714205767.1919456,621512.8385372162
62,routing_persistent_hotspot_cluster3,22,remaining,30,3,specimen_transfer:+1x0.1,a823fddde33316ac,105002210,3,1717699153.6682904,366661.15872335434,109002210,5,1713596574.41424,1230705.6162428856
62,routing_persistent_hotspot_cluster3,22,remaining,30,4,specimen_transfer:-1x0.1,de8aaf9a8147f4d3,105002210,3,1718407062.873124,-341248.0461101532,109002210,5,1716831149.1835375,-2003869.1530547142
62,routing_persistent_hotspot_cluster3,23,4,4,0,mdl2,ef4669fceba48fd9,105002300,3,214242444.79855135,0.0,109002300,5,212176883.85175377,0.0
